;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;  Município Acidente ;Ano;Mês;Sexo;Turno Acidente;Tipo de Acidente;Meio de Locomoção da Vítima;Faixa Etária;Latitude Acidente;Longitude Acidente;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Bernardes; Presidente Bernardes ;2016; 11 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Epitacio; Presidente Epitacio ;2016; 11 ; FEMININO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -21.712477 ; -52.021049 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Epitacio; Presidente Epitacio ;2016; 11 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -21.712477 ; -52.021049 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Prudente; Presidente Prudente ;2016; 11 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 35-39 ; -22.118386 ; -51.374151 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Prudente; Presidente Prudente ;2016; 11 ; MASCULINO ; NOITE ; Não Disponível ; Não Disponível ; 35-39 ; -22.1451651090019 ; -51.4009642270269 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Prudente; Presidente Prudente ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 30-34 ; -22.058937 ; -51.348958 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Promissao; Promissao ;2016; 11 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -21.4565915631318 ; -49.783312465045 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Promissao; Promissao ;2016; 11 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 55-59 ; -21.551596 ; -49.852404 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Queluz; Queluz ;2016; 11 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -22.5340137345651 ; -44.7603295667938 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Queluz; Queluz ;2016; 11 ; MASCULINO ; MADRUGADA ; CHOQUE ; CAMINHÃO ; 55-59 ; -22.5390699267257 ; -44.7780652432806 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rancharia; Rancharia ;2016; 11 ; FEMININO ; TARDE ; OUTROS ; AUTOMÓVEL ; 45-49 ; -22.2619171397895 ; -50.9289933750172 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Registro; Registro ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 70-74 ; -24.5067636075779 ; -47.8517079164449 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Branco; Ribeirao Branco ;2016; 11 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 18-24 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Pires; Ribeirao Pires ;2016; 11 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.6837346361531 ; -46.3435968893967 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Pires; Ribeirao Pires ;2016; 11 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 30-34 ; -23.6834925300485 ; -46.3697492002766 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Pires; Ribeirao Pires ;2016; 11 ; MASCULINO ; TARDE ; OUTROS ; MOTOCICLETA ; 25-29 ; -23.712582 ; -46.415153 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 11 ; FEMININO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 70-74 ; -21.209850436 ; -47.758461805 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 11 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 40-44 ; -21.173384 ; -47.819651 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 11 ; MASCULINO ; Não Disponível ; CHOQUE ; MOTOCICLETA ; 55-59 ; -21.180993 ; -47.779690 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 11 ; MASCULINO ; Não Disponível ; CHOQUE ; MOTOCICLETA ; 60-64 ; -21.159730 ; -47.812815 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 11 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -21.163045 ; -47.834950 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 11 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -21.120098 ; -47.793336 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 11 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 30-34 ; -21.199262 ; -47.846849 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Claro; Rio Claro ;2016; 11 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; Não Disponível ; -22.385841 ; -47.557206 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Claro; Rio Claro ;2016; 11 ; MASCULINO ; MANHÃ ; OUTROS ; MOTOCICLETA ; 25-29 ; -22.415813 ; -47.557637 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rosana; Rosana ;2016; 11 ; MASCULINO ; MADRUGADA ; Não Disponível ; MOTOCICLETA ; 18-24 ; -22.521001179 ; -52.875568914 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roseira; Roseira ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; BICICLETA ; 60-64 ; -22.8922801956412 ; -45.2950241635223 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salesopolis; Salesopolis ;2016; 11 ; FEMININO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 35-39 ; -23.5474948995564 ; -45.9558188282137 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salto de Pirapora; Salto de Pirapora ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.6534966617728 ; -47.5861240013116 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Barbara d'Oeste; Santa Barbara d'Oeste ;2016; 11 ; FEMININO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; 25-29 ; -22.757631289041 ; -47.4707009281135 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Cruz das Palmeiras; Santa Cruz das Palmeiras ;2016; 11 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 40-44 ; -21.833742 ; -47.252123 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Cruz do Rio Pardo; Santa Cruz do Rio Pardo ;2016; 11 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -22.9277638892428 ; -49.6253714867755 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Cruz do Rio Pardo; Santa Cruz do Rio Pardo ;2016; 11 ; FEMININO ; NOITE ; OUTROS ; AUTOMÓVEL ; 60-64 ; -22.7363180625061 ; -49.4536176880546 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Isabel; Santa Isabel ;2016; 11 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; -23.3702824104518 ; -46.2414222531127 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Isabel; Santa Isabel ;2016; 11 ; MASCULINO ; MANHÃ ; COLISÃO ; BICICLETA ; 70-74 ; -23.308505 ; -46.211818 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Isabel; Santa Isabel ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 0-17 ; -23.2917422754741 ; -46.2340372297155 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Lucia; Santa Lucia ;2016; 11 ; MASCULINO ; Não Disponível ; COLISÃO ; AUTOMÓVEL ; 30-34 ; -21.6787916285526 ; -48.0063844078292 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Lucia; Santa Lucia ;2016; 11 ; MASCULINO ; Não Disponível ; COLISÃO ; CAMINHÃO ; 45-49 ; -21.6787916285526 ; -48.0063844078292 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Anastacio; Santo Anastacio ;2016; 11 ; FEMININO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; 25-29 ; -21.989546501 ; -51.655977531 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Andre; Santo Andre ;2016; 11 ; FEMININO ; NOITE ; CHOQUE ; AUTOMÓVEL ; 40-44 ; -23.669632 ; -46.5244 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Andre; Santo Andre ;2016; 11 ; FEMININO ; TARDE ; CHOQUE ; BICICLETA ; 18-24 ; -23.6739935909999 ; -46.482598042 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Andre; Santo Andre ;2016; 11 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.652845 ; -46.528068 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Antonio de Posse; Santo Antonio de Posse ;2016; 11 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -22.624710281 ; -47.007068129 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 11 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; -23.933101 ; -46.325302 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 11 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.952425 ; -46.331568 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 11 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.932159 ; -46.337644 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 11 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.978768 ; -46.297699 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 11 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; BICICLETA ; 30-34 ; -23.940929 ; -46.319421 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 11 ; MASCULINO ; TARDE ; OUTROS ; MOTOCICLETA ; 35-39 ; -23.950794 ; -46.342295 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 11 ; MASCULINO ; NOITE ; Não Disponível ; MOTOCICLETA ; 18-24 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 11 ; MASCULINO ; NOITE ; Não Disponível ; MOTOCICLETA ; 50-54 ; -23.7612275491271 ; -46.5297112627362 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.7836517644069 ; -46.5073493010342 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Carlos; Sao Carlos ;2016; 11 ; MASCULINO ; NOITE ; OUTROS ; AUTOMÓVEL ; 18-24 ; -22.0612710033007 ; -47.8761810668116 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Joaquim da Barra; Sao Joaquim da Barra ;2016; 11 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 18-24 ; -20.590967 ; -47.872778 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Joaquim da Barra; Sao Joaquim da Barra ;2016; 11 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -20.5717835704283 ; -47.8710776704334 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Joaquim da Barra; Sao Joaquim da Barra ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; BICICLETA ; 75-79 ; -20.582779 ; -47.859183 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Pardo; Sao Jose do Rio Pardo ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 40-44 ; -21.581464 ; -46.920299 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 11 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 45-49 ; -20.8304757601512 ; -49.3616607605847 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 11 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -20.784607 ; -49.392306 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 11 ; MASCULINO ; TARDE ; OUTROS ; MOTOCICLETA ; 25-29 ; -20.789041 ; -49.401868 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 11 ; FEMININO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 45-49 ; -23.191681 ; -45.883464 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 11 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.1794496583701 ; -45.8394663944801 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 11 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; -23.211310 ; -45.893454 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 11 ; MASCULINO ; MANHÃ ; OUTROS ; CAMINHÃO ; 25-29 ; -23.188146 ; -45.796616 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 11 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.183603378556 ; -45.8484081253936 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 11 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.2498733336606 ; -45.9349280657221 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 11 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 45-49 ; -23.247844 ; -45.915592 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; BICICLETA ; 18-24 ; -23.221918 ; -45.889268 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 55-59 ; -23.149742627 ; -45.917222801 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 11 ; MASCULINO ; TARDE ; Não Disponível ; MOTOCICLETA ; 25-29 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 11 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; 18-24 ; -23.185956 ; -45.795223 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Lourenco da Serra; Sao Lourenco da Serra ;2016; 11 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.854077 ; -46.943522 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Luis do Paraitinga; Sao Luis do Paraitinga ;2016; 11 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.218731 ; -45.303744 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Manuel; Sao Manuel ;2016; 11 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Miguel Arcanjo; Sao Miguel Arcanjo ;2016; 11 ; MASCULINO ; MANHÃ ; OUTROS ; MOTOCICLETA ; 18-24 ; -23.8445122774226 ; -48.1970333909736 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; -23.597851 ; -46.495959 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.547759 ; -46.500535 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.549608 ; -46.508591 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; FEMININO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 25-29 ; -23.445768 ; -46.735947 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; FEMININO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 45-49 ; -23.497683 ; -46.398491 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.633755 ; -46.667693 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.60302 ; -46.397919 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -23.567288 ; -46.659396 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.743332 ; -46.691624 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.595995 ; -46.452769 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; FEMININO ; TARDE ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.572189 ; -46.604364 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; FEMININO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 65-69 ; -23.552339 ; -46.610237 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; -23.607513 ; -46.712522 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; -23.441043 ; -46.716878 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.5818814141322 ; -46.7318151647959 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.622176 ; -46.70155 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -23.48807 ; -46.748348 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.686641 ; -46.755233 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.434539808 ; -46.786286831 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 25-29 ; -23.555441 ; -46.416668 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 25-29 ; -23.550941641 ; -46.6597558199999 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 30-34 ; -23.550941641 ; -46.6597558199999 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.631761 ; -46.691532 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.754492 ; -46.672726 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.519187 ; -46.747256 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; 45-49 ; -23.580774 ; -46.560233 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MADRUGADA ; OUTROS ; MOTOCICLETA ; 18-24 ; -23.6228122159999 ; -46.4979806009999 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.535219 ; -46.454563 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.671658 ; -46.773222 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.4576861402026 ; -46.5712588470092 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.682056 ; -46.652427 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.6535008056294 ; -46.6449106544191 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MANHÃ ; CHOQUE ; AUTOMÓVEL ; 55-59 ; -23.633026 ; -46.680975 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.547998 ; -46.526049 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.556885 ; -46.445377 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.479672 ; -46.611454 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 45-49 ; -23.473291 ; -46.735249 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; MANHÃ ; OUTROS ; MOTOCICLETA ; 30-34 ; -23.569884 ; -46.531654 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; Não Disponível ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.639457 ; -46.745372 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; Não Disponível ; Não Disponível ; Não Disponível ; 18-24 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; Não Disponível ; OUTROS ; CAMINHÃO ; 50-54 ; -23.515811 ; -46.653873 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
