;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;  Município Acidente ;Ano;Mês;Sexo;Turno Acidente;Tipo de Acidente;Meio de Locomoção da Vítima;Faixa Etária;Latitude Acidente;Longitude Acidente;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ourinhos; Ourinhos ;2016; 10 ; MASCULINO ; MADRUGADA ; OUTROS ; MOTOCICLETA ; 18-24 ; -22.983297 ; -49.872211 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ourinhos; Ourinhos ;2016; 10 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 25-29 ; -22.9659003417249 ; -49.8649593328297 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Palmeira d'Oeste; Palmeira d'Oeste ;2016; 10 ; MASCULINO ; NÃO DISPONÍVEL ; COLISÃO ; MOTOCICLETA ; 60-64 ; -20.3986718144144 ; -50.7578821340942 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paraguacu Paulista; Paraguacu Paulista ;2016; 10 ; MASCULINO ; MADRUGADA ; NÃO DISPONÍVEL ; MOTOCICLETA ; 45-49 ; -22.3842083413308 ; -50.5618608597596 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Patrocinio Paulista; Patrocinio Paulista ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; NÃO DISPONÍVEL ; Não Disponível ; -20.621218845 ; -47.287203349 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pederneiras; Pederneiras ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 45-49 ; -22.337610000 ; -48.881610000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pedra Bela; Pedra Bela ;2016; 10 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; 60-64 ; -22.803097430 ; -46.498039564 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pedro de Toledo; Pedro de Toledo ;2016; 10 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 45-49 ; -24.29716228886 ; -47.2442588028588 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Penapolis; Penapolis ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 65-69 ; -21.4858085108963 ; -50.213249713096 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Piedade; Piedade ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.7679025129149 ; -47.41793113662 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pindamonhangaba; Pindamonhangaba ;2016; 10 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; -22.947409 ; -45.501347 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pindamonhangaba; Pindamonhangaba ;2016; 10 ; MASCULINO ; TARDE ; CHOQUE ; MOTOCICLETA ; 18-24 ; -22.916147 ; -45.47098 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pindamonhangaba; Pindamonhangaba ;2016; 10 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; 25-29 ; -22.920293 ; -45.440779 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Piracicaba; Piracicaba ;2016; 10 ; MASCULINO ; MADRUGADA ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 45-49 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Piracicaba; Piracicaba ;2016; 10 ; MASCULINO ; NOITE ; CHOQUE ; BICICLETA ; 55-59 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PIRANGI; PIRANGI ;2016; 10 ; FEMININO ; NOITE ; COLISÃO ; AUTOMÓVEL ; Não Disponível ; -21.122771026711 ; -48.6611906023794 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PIRANGI; PIRANGI ;2016; 10 ; FEMININO ; NOITE ; OUTROS ; AUTOMÓVEL ; 0-17 ; -21.122771026711 ; -48.6611906023794 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PIRANGI; PIRANGI ;2016; 10 ; FEMININO ; NOITE ; OUTROS ; AUTOMÓVEL ; 0-17 ; -21.122771026711 ; -48.6611906023794 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pirapozinho; Pirapozinho ;2016; 10 ; MASCULINO ; MANHÃ ; OUTROS ; CAMINHÃO ; 40-44 ; -22.2161741762491 ; -51.4379863393078 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Piratininga; Piratininga ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 25-29 ; -22.4159305116913 ; -49.1085536983681 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pitangueiras; Pitangueiras ;2016; 10 ; FEMININO ; NOITE ; OUTROS ; MOTOCICLETA ; 30-34 ; -20.9966559235869 ; -48.2188056348187 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pitangueiras; Pitangueiras ;2016; 10 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 40-44 ; -20.9966559235869 ; -48.2188056348187 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Poa; Poa ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -23.560626 ; -46.344417 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Poa; Poa ;2016; 10 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 45-49 ; -23.5120856089999 ; -46.337649444 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pompeia; Pompeia ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 18-24 ; -22.105289 ; -50.179194 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pongai; Pongai ;2016; 10 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -21.7224133185389 ; -49.3843014364596 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pongai; Pongai ;2016; 10 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -21.7224133185389 ; -49.3843014364596 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porto Feliz; Porto Feliz ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 40-44 ; -23.3519721950045 ; -47.5299402509015 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porto Ferreira; Porto Ferreira ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 50-54 ; -21.880200000 ; -47.486200000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Praia Grande; Praia Grande ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 18-24 ; -24.035155 ; -46.513792 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Praia Grande; Praia Grande ;2016; 10 ; MASCULINO ; MADRUGADA ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 18-24 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Praia Grande; Praia Grande ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -24.025286 ; -46.462310 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Praia Grande; Praia Grande ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -24.0314429469163 ; -46.5081124945108 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Epitacio; Presidente Epitacio ;2016; 10 ; FEMININO ; MANHÃ ; CHOQUE ; MOTOCICLETA ; 30-34 ; -21.771080 ; -52.115313 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Prudente; Presidente Prudente ;2016; 10 ; FEMININO ; NOITE ; NÃO DISPONÍVEL ; MOTOCICLETA ; 18-24 ; -22.117997 ; -51.404278 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Prudente; Presidente Prudente ;2016; 10 ; MASCULINO ; NOITE ; CHOQUE ; PEDESTRE ; 55-59 ; -22.11976 ; -51.373264 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Prudente; Presidente Prudente ;2016; 10 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 45-49 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Prudente; Presidente Prudente ;2016; 10 ; MASCULINO ; TARDE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 25-29 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Promissao; Promissao ;2016; 10 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 65-69 ; -21.3330594152886 ; -49.7912875682571 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Promissao; Promissao ;2016; 10 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; 55-59 ; -21.5666263079476 ; -49.9329851699886 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Registro; Registro ;2016; 10 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 45-49 ; -24.4801821658501 ; -47.8307524902922 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Pires; Ribeirao Pires ;2016; 10 ; MASCULINO ; MANHÃ ; OUTROS ; AUTOMÓVEL ; 18-24 ; -23.696365 ; -46.427234 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Pires; Ribeirao Pires ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.6814513915797 ; -46.3614804226628 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 10 ; FEMININO ; TARDE ; COLISÃO ; MOTOCICLETA ; 25-29 ; -21.152957 ; -47.842031 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 10 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -21.176407 ; -47.815481 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 10 ; MASCULINO ; MADRUGADA ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 18-24 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 10 ; MASCULINO ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; MOTOCICLETA ; 55-59 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -21.169153 ; -47.810979 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 10 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -21.153222 ; -47.802853 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Claro; Rio Claro ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; BICICLETA ; 75-79 ; -22.391466 ; -47.570164 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Claro; Rio Claro ;2016; 10 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 65-69 ; -22.368400000 ; -47.593700000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio das Pedras; Rio das Pedras ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 18-24 ; -22.844232 ; -47.606166 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rosana; Rosana ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 55-59 ; -22.538980 ; -52.960038 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salesopolis; Salesopolis ;2016; 10 ; FEMININO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 40-44 ; -23.5474948995564 ; -45.9558188282137 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salto; Salto ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.193692 ; -47.284770 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salto; Salto ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.172461 ; -47.268146 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salto; Salto ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.1534483369902 ; -47.3476353037474 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salto; Salto ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.183706 ; -47.315586 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Ernestina; Santa Ernestina ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 60-64 ; -21.452459 ; -48.398925 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Andre; Santo Andre ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.658728 ; -46.553173 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Andre; Santo Andre ;2016; 10 ; MASCULINO ; MADRUGADA ; NÃO DISPONÍVEL ; AUTOMÓVEL ; 18-24 ; -23.666945729 ; -46.521563617 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Andre; Santo Andre ;2016; 10 ; MASCULINO ; MADRUGADA ; NÃO DISPONÍVEL ; AUTOMÓVEL ; 50-54 ; -23.666945729 ; -46.521563617 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Andre; Santo Andre ;2016; 10 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; MOTOCICLETA ; 0-17 ; -23.63204 ; -46.497474 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Antonio de Posse; Santo Antonio de Posse ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; NÃO DISPONÍVEL ; 55-59 ; -22.571863778882 ; -47.0023806852362 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Antonio do Jardim; Santo Antonio do Jardim ;2016; 10 ; FEMININO ; NOITE ; CHOQUE ; AUTOMÓVEL ; 45-49 ; -22.095265 ; -46.732733 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Antonio do Jardim; Santo Antonio do Jardim ;2016; 10 ; FEMININO ; NOITE ; CHOQUE ; NÃO DISPONÍVEL ; 45-49 ; -22.095916 ; -46.735976 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santopolis do Aguapei; Santopolis do Aguapei ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; CAMINHÃO ; 55-59 ; -21.6584299982398 ; -50.5431881333831 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 10 ; FEMININO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 25-29 ; -23.8951539379439 ; -46.2448913792229 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 10 ; FEMININO ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.951235 ; -46.373326 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 10 ; MASCULINO ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 35-39 ; -23.925249 ; -46.372892 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.941406 ; -46.373443 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 60-64 ; -23.945480996 ; -46.371771446 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 10 ; MASCULINO ; NOITE ; OUTROS ; BICICLETA ; 18-24 ; -23.935226 ; -46.380480 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 10 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.8836633967498 ; -46.1979457722746 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 10 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.787845 ; -46.536329 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 10 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.6508288316139 ; -46.5808902848972 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 10 ; MASCULINO ; MADRUGADA ; NÃO DISPONÍVEL ; MOTOCICLETA ; 30-34 ; -23.646358 ; -46.583073 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.7739562227718 ; -46.5306965932544 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.7739562227718 ; -46.5306965932544 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Joao da Boa Vista; Sao Joao da Boa Vista ;2016; 10 ; FEMININO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 18-24 ; -21.993709 ; -46.780436 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Joao da Boa Vista; Sao Joao da Boa Vista ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 50-54 ; -21.9897562021717 ; -46.7912635659119 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Joao da Boa Vista; Sao Joao da Boa Vista ;2016; 10 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 50-54 ; -21.8969644236906 ; -46.8642634533873 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Barreiro; Sao Jose do Barreiro ;2016; 10 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 35-39 ; -22.6312024402755 ; -44.564757447328 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 10 ; FEMININO ; MADRUGADA ; OUTROS ; MOTOCICLETA ; 18-24 ; -20.867735901 ; -49.317133438 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 10 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 50-54 ; -20.843398 ; -49.330086 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 10 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 10 ; MASCULINO ; TARDE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 80 ou mais ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 10 ; MASCULINO ; TARDE ; OUTROS ; NÃO DISPONÍVEL ; 70-74 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 10 ; FEMININO ; MANHÃ ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 50-54 ; -23.267266667 ; -45.820494444 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 10 ; FEMININO ; NOITE ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -23.274231 ; -45.902291 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 10 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; -23.2498733336606 ; -45.9349280657221 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 10 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 18-24 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; BICICLETA ; 35-39 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.1877786299496 ; -45.8573372133869 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 10 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.218591 ; -45.879646 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 10 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.202307 ; -45.896504 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 30-34 ; -23.250413 ; -45.905672 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.175186553712 ; -45.8305890172935 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 10 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 30-34 ; -23.239461 ; -45.898121 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 10 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 55-59 ; -23.226184 ; -45.916536 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 10 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 45-49 ; -23.274067 ; -45.834359 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Manuel; Sao Manuel ;2016; 10 ; MASCULINO ; MANHÃ ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 35-39 ; -22.7485970221338 ; -48.612538942728 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Manuel; Sao Manuel ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 45-49 ; -22.6748997717989 ; -48.5835102907244 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Miguel Arcanjo; Sao Miguel Arcanjo ;2016; 10 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.729027 ; -47.976650 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 10 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.483834 ; -46.459543 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 10 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.486621 ; -46.638917 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 10 ; FEMININO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -23.660829 ; -46.679489 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 10 ; FEMININO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -23.459186556 ; -46.752560735 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 10 ; FEMININO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -23.551233 ; -46.608740 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 10 ; FEMININO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 45-49 ; -23.459186556 ; -46.752560735 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 10 ; FEMININO ; MADRUGADA ; NÃO DISPONÍVEL ; AUTOMÓVEL ; 18-24 ; -23.520622 ; -46.644527 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 10 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; -23.404653 ; -46.750376 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 10 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.565465 ; -46.680333 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 10 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.696023 ;  -46.699947 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 10 ; FEMININO ; MANHÃ ; CHOQUE ; AUTOMÓVEL ; 0-17 ; -23.496918 ;  -46.692832 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 10 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; -23.566877 ; -46.400485 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 10 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -23.566877 ; -46.400485 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 10 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.537643 ; -46.606418 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
