Município Acidente;Ano;Mês;Sexo;Turno Acidente;Tipo de Acidente;Meio de Locomoção da Vítima;Faixa Etária;Latitude Acidente;Longitude Acidente
Sao Paulo;2016;12;MASCULINO;TARDE;CHOQUE;MOTOCICLETA;40-44;-23.726053;-46.78909
Sao Paulo;2016;12;MASCULINO;TARDE;COLISÃO;MOTOCICLETA;18-24;-23.523694;-46.63164
Sao Paulo;2016;12;MASCULINO;TARDE;COLISÃO;MOTOCICLETA;18-24;-23.598063;-46.732834
Sao Paulo;2016;12;MASCULINO;TARDE;COLISÃO;MOTOCICLETA;18-24;-23.405311;-46.738085
Sao Paulo;2016;12;MASCULINO;TARDE;COLISÃO;MOTOCICLETA;25-29;-23.779125;-46.684297
Sao Paulo;2016;12;MASCULINO;TARDE;COLISÃO;MOTOCICLETA;25-29;-23.551888;-46.722467
Sao Paulo;2016;12;MASCULINO;TARDE;COLISÃO;MOTOCICLETA;35-39;-23.578311;-46.499818
Sao Paulo;2016;12;MASCULINO;TARDE;COLISÃO;MOTOCICLETA;40-44;-23.642287;-46.448496
Sao Paulo;2016;12;MASCULINO;TARDE;COLISÃO;MOTOCICLETA;45-49;-23.645981;-46.752814
Sao Paulo;2016;12;MASCULINO;TARDE;COLISÃO;PEDESTRE;70-74;-23.542266;-46.5771
Sao Paulo;2016;12;MASCULINO;TARDE;NÃO ESPECIFICADO;MOTOCICLETA;25-29;Não Disponível;Não Disponível 
Sao Paulo;2016;12;MASCULINO;TARDE;OUTROS;MOTOCICLETA;0-17;-23.573234;-46.402395
Sao Paulo;2016;12;MASCULINO;TARDE;OUTROS;MOTOCICLETA;18-24;-23.636258;-46.618885
Sao Paulo;2016;12;NÃO DISPONÍVEL;TARDE;OUTROS;MOTOCICLETA;35-39;-23.492179;-46.452851
Sao Pedro;2016;12;MASCULINO;MANHÃ;COLISÃO;AUTOMÓVEL;55-59;-22.5634502931;-47.852933619
Sao Pedro;2016;12;MASCULINO;TARDE;COLISÃO;MOTOCICLETA;70-74;-22.580098408;-47.860414804
Sao Roque;2016;12;MASCULINO;NOITE;OUTROS;MOTOCICLETA;0-17;-23.544266927;-47.1282321696
Sao Sebastiao;2016;12;MASCULINO;MADRUGADA;OUTROS;CAMINHÃO;18-24;-23.7879972569;-45.5863165705
Sao Sebastiao;2016;12;MASCULINO;MADRUGADA;OUTROS;CAMINHÃO;30-34;-23.7879972569;-45.5863165705
Sao Vicente;2016;12;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;50-54;-23.950564;-46.384757
Sao Vicente;2016;12;MASCULINO;MANHÃ;CHOQUE;MOTOCICLETA;18-24;-23.973;-46.390422
Sao Vicente;2016;12;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;25-29;-23.9755454814;-46.4015783181
Sao Vicente;2016;12;MASCULINO;NOITE;COLISÃO;MOTOCICLETA;55-59;-23.985136;-46.467488
Sao Vicente;2016;12;MASCULINO;TARDE;CHOQUE;AUTOMÓVEL;30-34;-23.95489;-46.461181
Sao Vicente;2016;12;MASCULINO;TARDE;COLISÃO;AUTOMÓVEL;60-64;-23.950649;-46.39831
Sao Vicente;2016;12;MASCULINO;TARDE;COLISÃO;MOTOCICLETA;25-29;-23.970309;-46.38422
Serra Negra;2016;12;MASCULINO;MANHÃ;COLISÃO;MOTOCICLETA;50-54;-22.605754518;-46.725830626
Serrana;2016;12;MASCULINO;MANHÃ;ATROPELAMENTO;PEDESTRE;80 ou mais;-21.203668;-47.611735
Sete Barras;2016;12;MASCULINO;NOITE;NÃO ESPECIFICADO;NÃO ESPECIFICADO;75-79;-24.383106;-47.926795
Socorro;2016;12;MASCULINO;TARDE;CHOQUE;BICICLETA;45-49;-22.605025;-46.529139
Sorocaba;2016;12;FEMININO;MANHÃ;CHOQUE;AUTOMÓVEL;50-54;-23.492805;-47.484879
Sorocaba;2016;12;MASCULINO;MANHÃ;ATROPELAMENTO;PEDESTRE;18-24;-23.491116;-47.471919
Sorocaba;2016;12;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;25-29;-23.486154;-47.510701
Sumare;2016;12;MASCULINO;MADRUGADA;COLISÃO;MOTOCICLETA;18-24;-22.823523;-47.267247
Sumare;2016;12;MASCULINO;MADRUGADA;NÃO ESPECIFICADO;AUTOMÓVEL;40-44;-22.8268252704;-47.1848244205
Sumare;2016;12;MASCULINO;MANHÃ;COLISÃO;AUTOMÓVEL;65-69;-22.836356;-47.274966
Sumare;2016;12;MASCULINO;NOITE;OUTROS;MOTOCICLETA;18-24;-22.808314157;-47.184940947
Suzano;2016;12;MASCULINO;NOITE;ATROPELAMENTO;OUTROS;0-17;-23.6391264511;-46.3218419152
Taboao da Serra;2016;12;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;18-24;-23.630746;-46.80144
Taquaritinga;2016;12;MASCULINO;MANHÃ;NÃO ESPECIFICADO;BICICLETA;75-79;-21.41332;-48.511381
Taquaritinga;2016;12;MASCULINO;TARDE;COLISÃO;MOTOCICLETA;25-29;Não Disponível;Não Disponível 
Tatui;2016;12;MASCULINO;MANHÃ;NÃO ESPECIFICADO;NÃO ESPECIFICADO;18-24;-23.301192;-47.891748
Tatui;2016;12;MASCULINO;NOITE;COLISÃO;MOTOCICLETA;35-39;-23.355049;-47.862184
Taubate;2016;12;FEMININO;Não Disponível;ATROPELAMENTO;PEDESTRE;45-49;-23.0020135211;-45.5040430341
Taubate;2016;12;FEMININO;TARDE;COLISÃO;AUTOMÓVEL;18-24;-23.1987130625;-45.4730960086
Taubate;2016;12;MASCULINO;MADRUGADA;NÃO ESPECIFICADO;AUTOMÓVEL;25-29;-23.1251504512;-45.511292999
Taubate;2016;12;MASCULINO;MANHÃ;COLISÃO;MOTOCICLETA;25-29;Não Disponível;Não Disponível 
Tremembe;2016;12;FEMININO;MADRUGADA;NÃO ESPECIFICADO;NÃO ESPECIFICADO;35-39;-22.986254;-45.52067
Ubatuba;2016;12;FEMININO;MANHÃ;CHOQUE;AUTOMÓVEL;65-69;-23.378801693;-45.1190762624
Ubatuba;2016;12;MASCULINO;MANHÃ;CHOQUE;AUTOMÓVEL;75-79;-23.378801693;-45.1190762624
Ubatuba;2016;12;MASCULINO;NOITE;COLISÃO;AUTOMÓVEL;30-34;-23.4138406065;-45.0278434541
Ubatuba;2016;12;MASCULINO;TARDE;NÃO ESPECIFICADO;MOTOCICLETA;25-29;-23.438651;-45.091124
Ubatuba;2016;12;MASCULINO;TARDE;NÃO ESPECIFICADO;MOTOCICLETA;30-34;-23.438617;-45.091105
Uchoa;2016;12;MASCULINO;MADRUGADA;COLISÃO;AUTOMÓVEL;18-24;-21.0321882652;-49.1518860456
Uchoa;2016;12;MASCULINO;MANHÃ;ATROPELAMENTO;PEDESTRE;45-49;Não Disponível;Não Disponível 
Urupes;2016;12;MASCULINO;NOITE;CHOQUE;CAMINHÃO;60-64;-21.243914;-49.296458
Valinhos;2016;12;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;Não Disponível;-22.9981251364;-47.0326970299
Valinhos;2016;12;MASCULINO;TARDE;COLISÃO;MOTOCICLETA;45-49;-22.944563;-46.974711
Valinhos;2016;12;MASCULINO;TARDE;NÃO ESPECIFICADO;NÃO ESPECIFICADO;40-44;Não Disponível;Não Disponível 
Vargem Grande do Sul;2016;12;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;40-44;-21.830882948;-46.8790908877
Vinhedo;2016;12;MASCULINO;Não Disponível;OUTROS;BICICLETA;40-44;Não Disponível;Não Disponível 
Votuporanga;2016;12;MASCULINO;MADRUGADA;CHOQUE;MOTOCICLETA;18-24;-20.404424;-49.984005
Votuporanga;2016;12;MASCULINO;NOITE;COLISÃO;MOTOCICLETA;35-39;-20.425555;-49.958521
