;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;  Município Acidente ;Ano;Mês;Sexo;Turno Acidente;Tipo de Acidente;Meio de Locomoção da Vítima;Faixa Etária;Latitude Acidente;Longitude Acidente;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUARULHOS; GUARULHOS ;2017; 4 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.4931775617362 ; -46.5521098368695 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUARULHOS; GUARULHOS ;2017; 4 ; MASCULINO ; MANHÃ ; COLISAO ; NAO DISPONIVEL ; 25-29 ; -23.419286 ; -46.456225 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUARULHOS; GUARULHOS ;2017; 4 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; NAO DISPONIVEL ; -23.4682149832728 ; -46.4249553647222 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HORTOLANDIA; HORTOLANDIA ;2017; 4 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -22.895298 ; -47.245345 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HORTOLANDIA; HORTOLANDIA ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 30-34 ; -22.895709 ; -47.230147 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IACRI; IACRI ;2017; 4 ; FEMININO ; MADRUGADA ; CHOQUE ; AUTOMOVEL ; 35-39 ; -21.8498733157993 ; -50.7148176826278 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IBIUNA; IBIUNA ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; AUTOMOVEL ; 40-44 ; -23.6667736836999 ; -47.227273204462 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IBIUNA; IBIUNA ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; AUTOMOVEL ; 55-59 ; -23.6462876530024 ; -47.1662404444892 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IBIUNA; IBIUNA ;2017; 4 ; MASCULINO ; TARDE ; COLISAO ; MOTOCICLETA ; 18-24 ; -23.718644 ; -47.116455 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ILHA SOLTEIRA; ILHA SOLTEIRA ;2017; 4 ; MASCULINO ; NAO DISPONIVEL ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -20.426918 ; -51.343252 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INDAIATUBA; INDAIATUBA ;2017; 4 ; FEMININO ; TARDE ; COLISAO ; MOTOCICLETA ; 40-44 ; -23.1106541365014 ; -47.2087901859572 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INDAIATUBA; INDAIATUBA ;2017; 4 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; NAO DISPONIVEL ; -23.099757113 ; -47.1949935819999 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INDAIATUBA; INDAIATUBA ;2017; 4 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMOVEL ; 25-29 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IPAUSSU; IPAUSSU ;2017; 4 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMOVEL ; 18-24 ; -23.0135873928357 ; -49.630393302571 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IPORANGA; IPORANGA ;2017; 4 ; MASCULINO ; TARDE ; COLISAO ; BICICLETA ; 0-17 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IPUA; IPUA ;2017; 4 ; FEMININO ; MANHÃ ; COLISAO ; BICICLETA ; 18-24 ; -20.4361 ; -48.016834 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITANHAEM; ITANHAEM ;2017; 4 ; MASCULINO ; NAO DISPONIVEL ; NAO DISPONIVEL ; NAO DISPONIVEL ; 50-54 ; -24.170721 ; -46.776519 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITANHAEM; ITANHAEM ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; BICICLETA ; 35-39 ; -24.2214634433823 ; -46.8805689601677 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITANHAEM; ITANHAEM ;2017; 4 ; MASCULINO ; TARDE ; COLISAO ; MOTOCICLETA ; 40-44 ; -24.15317 ; -46.823059 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITAPECERICA DA SERRA; ITAPECERICA DA SERRA ;2017; 4 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITAPECERICA DA SERRA; ITAPECERICA DA SERRA ;2017; 4 ; MASCULINO ; MANHÃ ; COLISAO ; MOTOCICLETA ; 50-54 ; -23.7368478991949 ; -46.8451140008881 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITAPECERICA DA SERRA; ITAPECERICA DA SERRA ;2017; 4 ; MASCULINO ; NAO DISPONIVEL ; OUTROS ; AUTOMOVEL ; 45-49 ; -23.693419 ; -46.821609 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITAPETININGA; ITAPETININGA ;2017; 4 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.5826877614147 ; -47.9824818092081 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITAPETININGA; ITAPETININGA ;2017; 4 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; NAO DISPONIVEL ; -23.5983383868909 ; -48.0343252767066 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITAPEVA; ITAPEVA ;2017; 4 ; FEMININO ; TARDE ; COLISAO ; AUTOMOVEL ; 80 ou mais ; -23.984707 ; -48.796151 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITAPEVA; ITAPEVA ;2017; 4 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.967093 ; -48.901301 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITAPEVA; ITAPEVA ;2017; 4 ; MASCULINO ; TARDE ; COLISAO ; AUTOMOVEL ; 45-49 ; -23.984707 ; -48.796151 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITAPEVI; ITAPEVI ;2017; 4 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.5205938599585 ; -46.9323048301942 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITAPIRA; ITAPIRA ;2017; 4 ; MASCULINO ; NAO DISPONIVEL ; NAO DISPONIVEL ; NAO DISPONIVEL ; 18-24 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITAPORANGA; ITAPORANGA ;2017; 4 ; FEMININO ; NOITE ; COLISAO ; AUTOMOVEL ; 50-54 ; -23.6910421594376 ; -49.5227919271192 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITAPORANGA; ITAPORANGA ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; AUTOMOVEL ; 0-17 ; -23.6910421594376 ; -49.5227919271192 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITAPORANGA; ITAPORANGA ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; AUTOMOVEL ; 50-54 ; -23.6910421594376 ; -49.5227919271192 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITAQUAQUECETUBA; ITAQUAQUECETUBA ;2017; 4 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; MOTOCICLETA ; 35-39 ; -23.489200985 ; -46.335991887 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITAQUAQUECETUBA; ITAQUAQUECETUBA ;2017; 4 ; MASCULINO ; NAO DISPONIVEL ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; -23.480205 ; -46.352206 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITAQUAQUECETUBA; ITAQUAQUECETUBA ;2017; 4 ; MASCULINO ; NAO DISPONIVEL ; OUTROS ; BICICLETA ; 40-44 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITARIRI; ITARIRI ;2017; 4 ; MASCULINO ; NAO DISPONIVEL ; OUTROS ; MOTOCICLETA ; 35-39 ; -24.2952284397111 ; -47.0378703193673 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITATIBA; ITATIBA ;2017; 4 ; FEMININO ; NOITE ; COLISAO ; AUTOMOVEL ; 80 ou mais ; -23.0320295536627 ; -46.7336416009686 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITIRAPINA; ITIRAPINA ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; AUTOMOVEL ; 35-39 ; -22.2049272474486 ; -47.7595681164144 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITU; ITU ;2017; 4 ; MASCULINO ; MADRUGADA ; OUTROS ; BICICLETA ; 45-49 ; -23.2839580703358 ; -47.2258637538002 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITU; ITU ;2017; 4 ; MASCULINO ; NOITE ; NAO DISPONIVEL ; MOTOCICLETA ; 45-49 ; -23.2984504123325 ; -47.3315972694433 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITU; ITU ;2017; 4 ; MASCULINO ; TARDE ; COLISAO ; AUTOMOVEL ; 30-34 ; -23.253001051 ; -47.340092659 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITUPEVA; ITUPEVA ;2017; 4 ; MASCULINO ; MADRUGADA ; COLISAO ; CAMINHAO ; 50-54 ; -23.104023 ; -47.009338 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITUPEVA; ITUPEVA ;2017; 4 ; MASCULINO ; MADRUGADA ; COLISAO ; MOTOCICLETA ; 30-34 ; -23.0475818746907 ; -47.0922222129426 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITUVERAVA; ITUVERAVA ;2017; 4 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -20.338971 ; -47.796258 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JABOTICABAL; JABOTICABAL ;2017; 4 ; FEMININO ; TARDE ; COLISAO ; MOTOCICLETA ; 65-69 ; -21.253465 ; -48.339627 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JABOTICABAL; JABOTICABAL ;2017; 4 ; MASCULINO ; MADRUGADA ; OUTROS ; MOTOCICLETA ; 35-39 ; -21.2904829611529 ; -48.2372544968567 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JACAREI; JACAREI ;2017; 4 ; MASCULINO ; NAO DISPONIVEL ; OUTROS ; MOTOCICLETA ; 0-17 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JACAREI; JACAREI ;2017; 4 ; MASCULINO ; NOITE ; ATROPELAMENTO ; MOTOCICLETA ; 30-34 ; -23.3073912039999 ; -46.027030983 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JACAREI; JACAREI ;2017; 4 ; MASCULINO ; TARDE ; NAO DISPONIVEL ; MOTOCICLETA ; 30-34 ; -23.325617 ; -46.047338 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JACUPIRANGA; JACUPIRANGA ;2017; 4 ; MASCULINO ; MADRUGADA ; NAO DISPONIVEL ; MOTOCICLETA ; 18-24 ; -24.6926963709974 ; -47.9956025685381 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JALES; JALES ;2017; 4 ; MASCULINO ; TARDE ; OUTROS ; AUTOMOVEL ; 35-39 ; -20.302201 ; -50.546484 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JARDINOPOLIS; JARDINOPOLIS ;2017; 4 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -21.030289 ; -47.78319 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JARDINOPOLIS; JARDINOPOLIS ;2017; 4 ; MASCULINO ; NOITE ; OUTROS ; AUTOMOVEL ; 50-54 ; -21.085526165 ; -47.733463173 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JARINU; JARINU ;2017; 4 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.1008921099669 ; -46.7211480455854 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JERIQUARA; JERIQUARA ;2017; 4 ; MASCULINO ; MANHÃ ; COLISAO ; AUTOMOVEL ; 18-24 ; -20.333939 ; -47.616 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JUNDIAI; JUNDIAI ;2017; 4 ; FEMININO ; NAO DISPONIVEL ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.184596 ; -46.880284 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JUNDIAI; JUNDIAI ;2017; 4 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.186678 ; -46.878859 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JUNDIAI; JUNDIAI ;2017; 4 ; MASCULINO ; NAO DISPONIVEL ; CHOQUE ; MOTOCICLETA ; 25-29 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JUNDIAI; JUNDIAI ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 18-24 ; -23.18963 ; -46.890267 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JUQUITIBA; JUQUITIBA ;2017; 4 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.9567014346685 ; -47.1122634842097 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAGOINHA; LAGOINHA ;2017; 4 ; MASCULINO ; NOITE ; OUTROS ; AUTOMOVEL ; 18-24 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LARANJAL PAULISTA; LARANJAL PAULISTA ;2017; 4 ; MASCULINO ; NAO DISPONIVEL ; CHOQUE ; AUTOMOVEL ; 60-64 ; -23.0574322467804 ; -47.8230453752559 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAVRINHAS; LAVRINHAS ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; AUTOMOVEL ; 80 ou mais ; -22.566268 ; -44.930452 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LENCOIS PAULISTA; LENCOIS PAULISTA ;2017; 4 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -22.5668915351345 ; -48.8222848424107 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMEIRA; LIMEIRA ;2017; 4 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -22.582536 ; -47.417719 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMEIRA; LIMEIRA ;2017; 4 ; MASCULINO ; MADRUGADA ; OUTROS ; MOTOCICLETA ; 18-24 ; -22.590971 ; -47.414209 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LIMEIRA; LIMEIRA ;2017; 4 ; MASCULINO ; TARDE ; CHOQUE ; CAMINHAO ; NAO DISPONIVEL ; -22.678533 ; -47.304225 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LORENA; LORENA ;2017; 4 ; FEMININO ; TARDE ; COLISAO ; MOTOCICLETA ; 0-17 ; -22.7033240713349 ; -45.1169794740964 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LORENA; LORENA ;2017; 4 ; MASCULINO ; TARDE ; COLISAO ; MOTOCICLETA ; 40-44 ; -22.7295751158701 ; -45.0894198443827 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LORENA; LORENA ;2017; 4 ; MASCULINO ; TARDE ; COLISAO ; MOTOCICLETA ; 45-49 ; -22.7033240713349 ; -45.1169794740964 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LOUVEIRA; LOUVEIRA ;2017; 4 ; MASCULINO ; NOITE ; NAO DISPONIVEL ; MOTOCICLETA ; 40-44 ; -23.090420658 ; -46.97272718 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LUIS ANTONIO; LUIS ANTONIO ;2017; 4 ; FEMININO ; TARDE ; COLISAO ; AUTOMOVEL ; 35-39 ; -21.5486122426284 ; -47.6942272261885 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAIRINQUE; MAIRINQUE ;2017; 4 ; MASCULINO ; TARDE ; COLISAO ; MOTOCICLETA ; 55-59 ; -23.430076 ; -47.248906 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAIRINQUE; MAIRINQUE ;2017; 4 ; MASCULINO ; TARDE ; COLISAO ; MOTOCICLETA ; 60-64 ; -23.532326565972 ; -47.2258990690471 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAIRIPORA; MAIRIPORA ;2017; 4 ; MASCULINO ; MADRUGADA ; COLISAO ; AUTOMOVEL ; 18-24 ; -23.3135708480917 ; -46.5822666395838 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAIRIPORA; MAIRIPORA ;2017; 4 ; MASCULINO ; NAO DISPONIVEL ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.2467552296743 ; -46.5936303382021 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAIRIPORA; MAIRIPORA ;2017; 4 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.3135708480917 ; -46.5822666395838 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MARILIA; MARILIA ;2017; 4 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; NAO DISPONIVEL ; -22.2316195936133 ; -49.922199113612 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MARILIA; MARILIA ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 45-49 ; -22.2143352363706 ; -49.9642701363124 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MARILIA; MARILIA ;2017; 4 ; MASCULINO ; TARDE ; CHOQUE ; MOTOCICLETA ; 30-34 ; -22.1958222926668 ; -49.9658440617514 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MARILIA; MARILIA ;2017; 4 ; MASCULINO ; TARDE ; COLISAO ; BICICLETA ; 70-74 ; -22.179527 ; -49.969424 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MATAO; MATAO ;2017; 4 ; FEMININO ; TARDE ; CHOQUE ; AUTOMOVEL ; 55-59 ; -21.591194 ; -48.40975 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MATAO; MATAO ;2017; 4 ; MASCULINO ; NOITE ; CHOQUE ; AUTOMOVEL ; 25-29 ; -21.55273 ; -48.48693 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MATAO; MATAO ;2017; 4 ; MASCULINO ; NOITE ; OUTROS ; NAO DISPONIVEL ; 55-59 ; -21.59195 ; -48.33448 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAUA; MAUA ;2017; 4 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.665251 ; -46.459272 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAUA; MAUA ;2017; 4 ; FEMININO ; TARDE ; COLISAO ; MOTOCICLETA ; 45-49 ; -23.6674159322433 ; -46.460771899786 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAUA; MAUA ;2017; 4 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.6988 ; -46.447302 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAUA; MAUA ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; BICICLETA ; 30-34 ; -23.677707 ; -46.421033 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAUA; MAUA ;2017; 4 ; MASCULINO ; NOITE ; OUTROS ; OUTROS ; 25-29 ; -23.679924 ; -46.463149 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MENDONCA; MENDONCA ;2017; 4 ; FEMININO ; NOITE ; COLISAO ; AUTOMOVEL ; 30-34 ; -21.2021311987193 ; -49.599886178112 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MENDONCA; MENDONCA ;2017; 4 ; FEMININO ; NOITE ; COLISAO ; AUTOMOVEL ; 55-59 ; -21.2021311987193 ; -49.599886178112 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MINEIROS DO TIETE; MINEIROS DO TIETE ;2017; 4 ; MASCULINO ; NAO DISPONIVEL ; CHOQUE ; AUTOMOVEL ; 55-59 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIRACATU; MIRACATU ;2017; 4 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -24.1314335183632 ; -47.2713961499628 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIRANDOPOLIS; MIRANDOPOLIS ;2017; 4 ; FEMININO ; TARDE ; COLISAO ; AUTOMOVEL ; 80 ou mais ; -21.0621301201611 ; -51.1008689742083 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIRANTE DO PARANAPANEMA; MIRANTE DO PARANAPANEMA ;2017; 4 ; FEMININO ; NAO DISPONIVEL ; COLISAO ; AUTOMOVEL ; 75-79 ; -22.4548617242339 ; -52.1246000195142 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIRANTE DO PARANAPANEMA; MIRANTE DO PARANAPANEMA ;2017; 4 ; MASCULINO ; NAO DISPONIVEL ; COLISAO ; AUTOMOVEL ; 70-74 ; -22.4548617242339 ; -52.1246000195142 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIRANTE DO PARANAPANEMA; MIRANTE DO PARANAPANEMA ;2017; 4 ; MASCULINO ; TARDE ; NAO DISPONIVEL ; AUTOMOVEL ; 80 ou mais ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MIRASSOL; MIRASSOL ;2017; 4 ; MASCULINO ; NOITE ; CHOQUE ; AUTOMOVEL ; 35-39 ; -20.814452 ; -49.510474 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOGI DAS CRUZES; MOGI DAS CRUZES ;2017; 4 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.539444 ; -46.228412 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOGI MIRIM; MOGI MIRIM ;2017; 4 ; MASCULINO ; NAO DISPONIVEL ; NAO DISPONIVEL ; NAO DISPONIVEL ; 30-34 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOGI MIRIM; MOGI MIRIM ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; AUTOMOVEL ; 18-24 ; -22.450665 ; -47.072725 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOGI MIRIM; MOGI MIRIM ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; AUTOMOVEL ; 60-64 ; -22.450665 ; -47.072725 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOGI MIRIM; MOGI MIRIM ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; AUTOMOVEL ; NAO DISPONIVEL ; -22.450665 ; -47.072725 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOGI MIRIM; MOGI MIRIM ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; BICICLETA ; 25-29 ; -22.3776904323222 ; -46.9708348854558 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOGI MIRIM; MOGI MIRIM ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; PEDESTRE ; 18-24 ; -22.5206772883742 ; -46.991148251844 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOMBUCA; MOMBUCA ;2017; 4 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 45-49 ; -22.911102 ; -47.568513 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MONTE ALTO; MONTE ALTO ;2017; 4 ; MASCULINO ; TARDE ; OUTROS ; CAMINHAO ; 40-44 ; -21.2604824503719 ; -48.5383281040622 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MONTE MOR; MONTE MOR ;2017; 4 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -22.9431067283577 ; -47.2608961149422 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOTUCA; MOTUCA ;2017; 4 ; FEMININO ; TARDE ; OUTROS ; CAMINHAO ; 18-24 ; -21.516073 ; -48.212874 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOTUCA; MOTUCA ;2017; 4 ; MASCULINO ; TARDE ; OUTROS ; CAMINHAO ; 0-17 ; -21.516073 ; -48.212874 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOTUCA; MOTUCA ;2017; 4 ; MASCULINO ; TARDE ; OUTROS ; CAMINHAO ; 18-24 ; -21.516073 ; -48.212874 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NARANDIBA; NARANDIBA ;2017; 4 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NAZARE PAULISTA; NAZARE PAULISTA ;2017; 4 ; FEMININO ; NAO DISPONIVEL ; OUTROS ; MOTOCICLETA ; 25-29 ; -23.199084 ; -46.398151 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NEVES PAULISTA; NEVES PAULISTA ;2017; 4 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; MOTOCICLETA ; 50-54 ; -20.84614 ; -49.598988 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOVA LUZITANIA; NOVA LUZITANIA ;2017; 4 ; MASCULINO ; NOITE ; COLISAO ; BICICLETA ; 45-49 ; -20.887532 ; -50.25668 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOVO HORIZONTE; NOVO HORIZONTE ;2017; 4 ; MASCULINO ; TARDE ; OUTROS ; CAMINHAO ; 50-54 ; -21.4520947994545 ; -49.2613433263418 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OLIMPIA; OLIMPIA ;2017; 4 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -20.74073 ; -48.911169 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OLIMPIA; OLIMPIA ;2017; 4 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -20.7135393236143 ; -48.9877173472675 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OLIMPIA; OLIMPIA ;2017; 4 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMOVEL ; 30-34 ; -20.73531 ; -48.876372 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
