;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;  Município Acidente ;Ano;Mês;Sexo;Turno Acidente;Tipo de Acidente;Meio de Locomoção da Vítima;Faixa Etária;Latitude Acidente;Longitude Acidente;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OSASCO; OSASCO ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 0-17 ; -23.529472 ; -46.805763 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OSASCO; OSASCO ;2017; 3 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMOVEL ; 40-44 ; -23.5211397813043 ; -46.7850844013261 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OSASCO; OSASCO ;2017; 3 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMOVEL ; 75-79 ; -23.560372 ; -46.787643 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OURINHOS; OURINHOS ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; BICICLETA ; 60-64 ; -22.982755 ; -49.865246 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PALMEIRA D OESTE; PALMEIRA D OESTE ;2017; 3 ; FEMININO ; TARDE ; OUTROS ; AUTOMOVEL ; 50-54 ; -20.406975321 ; -50.764551620 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PARIQUERA-ACU; PARIQUERA-ACU ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -24.7256022945245 ; -47.8774003233631 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAULINIA; PAULINIA ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -22.7398416300272 ; -47.1585907007827 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PEDERNEIRAS; PEDERNEIRAS ;2017; 3 ; MASCULINO ; NOITE ; OUTROS ; AUTOMOVEL ; 45-49 ; -22.330490000 ; -48.919600000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PEDREIRA; PEDREIRA ;2017; 3 ; MASCULINO ; NAO DISPONIVEL ; COLISAO ; MOTOCICLETA ; 18-24 ; -22.7409280869999 ; -46.8955849989999 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PEREIRA BARRETO; PEREIRA BARRETO ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; BICICLETA ; 50-54 ; -20.630524 ; -51.101841 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PERUIBE; PERUIBE ;2017; 3 ; FEMININO ; TARDE ; COLISAO ; MOTOCICLETA ; 18-24 ; -24.285179 ; -46.965883 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PERUIBE; PERUIBE ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; NAO DISPONIVEL ; -24.2628461075935 ; -46.9494944494391 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PIEDADE; PIEDADE ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; MOTOCICLETA ; 35-39 ; -23.7590418959791 ; -47.4639464832349 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PIEDADE; PIEDADE ;2017; 3 ; MASCULINO ; NAO DISPONIVEL ; COLISAO ; MOTOCICLETA ; 25-29 ; -23.794232 ; -47.569913 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PILAR DO SUL; PILAR DO SUL ;2017; 3 ; MASCULINO ; TARDE ; COLISAO ; MOTOCICLETA ; 35-39 ; -23.8265819595581 ; -47.7068866968677 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PINDAMONHANGABA; PINDAMONHANGABA ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -22.9695167869077 ; -45.4387591756552 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PIRACICABA; PIRACICABA ;2017; 3 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMOVEL ; 18-24 ; -22.7337511819453 ; -47.5526913909356 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PIRACICABA; PIRACICABA ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; BICICLETA ; 75-79 ; -22.6577759333842 ; -47.7869150354638 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Piracicaba; Piracicaba ;2017; 3 ; MASCULINO ; NOITE ; NAO DISPONIVEL ; NAO DISPONIVEL ; 65-69 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PIRACICABA; PIRACICABA ;2017; 3 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 35-39 ; -22.7655354835032 ; -47.645552763837 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PIRACICABA; PIRACICABA ;2017; 3 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 40-44 ; -22.755074 ; -47.647082 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PIRACICABA; PIRACICABA ;2017; 3 ; MASCULINO ; TARDE ; CHOQUE ; MOTOCICLETA ; 30-34 ; -22.695697 ; -47.669106 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PIRAJU; PIRAJU ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; AUTOMOVEL ; 35-39 ; -23.2834334646493 ; -49.2257933512455 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PONTAL; PONTAL ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; BICICLETA ; 18-24 ; -20.881508 ; -47.976114 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PORTO FELIZ; PORTO FELIZ ;2017; 3 ; MASCULINO ; MADRUGADA ; COLISAO ; AUTOMOVEL ; 45-49 ; -23.3332268428025 ; -47.5530093667274 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRAIA GRANDE; PRAIA GRANDE ;2017; 3 ; FEMININO ; MANHA ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -24.033398 ; -46.500646 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRAIA GRANDE; PRAIA GRANDE ;2017; 3 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -24.014446 ; -46.448554 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRAIA GRANDE; PRAIA GRANDE ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -24.012578576 ; -46.450091115 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRAIA GRANDE; PRAIA GRANDE ;2017; 3 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 45-49 ; -24.052182 ; -46.541268 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRAIA GRANDE; PRAIA GRANDE ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; BICICLETA ; 40-44 ; -24.044854 ; -46.525047 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRESIDENTE EPITACIO; PRESIDENTE EPITACIO ;2017; 3 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 18-24 ; -21.774926 ; -52.119625 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRESIDENTE PRUDENTE; PRESIDENTE PRUDENTE ;2017; 3 ; MASCULINO ; NAO DISPONIVEL ; CHOQUE ; MOTOCICLETA ; 18-24 ; -22.097918 ; -51.388497 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRESIDENTE PRUDENTE; PRESIDENTE PRUDENTE ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -22.114155 ; -51.391578 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRESIDENTE PRUDENTE; PRESIDENTE PRUDENTE ;2017; 3 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 18-24 ; -22.13615 ; -51.448313 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRESIDENTE PRUDENTE; PRESIDENTE PRUDENTE ;2017; 3 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 45-49 ; -22.114186 ; -51.418524 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRESIDENTE PRUDENTE; PRESIDENTE PRUDENTE ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 55-59 ; -22.0356383071079 ; -51.4108561159457 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRESIDENTE PRUDENTE; PRESIDENTE PRUDENTE ;2017; 3 ; MASCULINO ; NOITE ; NAO DISPONIVEL ; NAO DISPONIVEL ; 30-34 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRESIDENTE VENCESLAU; PRESIDENTE VENCESLAU ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; CAMINHAO ; 35-39 ; -21.870106087 ; -51.830117286 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRESIDENTE VENCESLAU; PRESIDENTE VENCESLAU ;2017; 3 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -21.889815 ; -51.843322 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRESIDENTE VENCESLAU; PRESIDENTE VENCESLAU ;2017; 3 ; NAO DISPONIVEL ; MANHA ; COLISAO ; CAMINHAO ; NAO DISPONIVEL ; -21.870106087 ; -51.830117286 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RAFARD; RAFARD ;2017; 3 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.011075 ; -47.526927 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RANCHARIA; RANCHARIA ;2017; 3 ; MASCULINO ; MADRUGADA ; OUTROS ; CAMINHAO ; 25-29 ; -22.4063147537924 ; -51.058048323561 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REGISTRO; REGISTRO ;2017; 3 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; NAO DISPONIVEL ; -24.5029461411177 ; -47.8477286029177 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REGISTRO; REGISTRO ;2017; 3 ; MASCULINO ; TARDE ; COLISAO ; AUTOMOVEL ; 25-29 ; -24.5190048444906 ; -47.8528965969223 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RESTINGA; RESTINGA ;2017; 3 ; MASCULINO ; TARDE ; COLISAO ; AUTOMOVEL ; 50-54 ; -20.6509712273778 ; -47.4860942688708 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIBEIRAO BONITO; RIBEIRAO BONITO ;2017; 3 ; MASCULINO ; MADRUGADA ; OUTROS ; AUTOMOVEL ; 18-24 ; -22.077865816 ; -48.176404584 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIBEIRAO PIRES; RIBEIRAO PIRES ;2017; 3 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMOVEL ; 18-24 ; -23.640169 ; -46.389994 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIBEIRAO PIRES; RIBEIRAO PIRES ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.6790594763976 ; -46.35351902511 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIBEIRAO PIRES; RIBEIRAO PIRES ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.7172405345916 ; -46.4015047396017 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIBEIRAO PRETO; RIBEIRAO PRETO ;2017; 3 ; FEMININO ; NAO DISPONIVEL ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIBEIRAO PRETO; RIBEIRAO PRETO ;2017; 3 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 18-24 ; -21.133387 ; -47.816052 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIBEIRAO PRETO; RIBEIRAO PRETO ;2017; 3 ; MASCULINO ; MADRUGADA ; NAO DISPONIVEL ; MOTOCICLETA ; 30-34 ; -21.17988 ; -47.83148 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIBEIRAO PRETO; RIBEIRAO PRETO ;2017; 3 ; MASCULINO ; MANHA ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIBEIRAO PRETO; RIBEIRAO PRETO ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -21.1206009401032 ; -47.8336991948118 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIBEIRAO PRETO; RIBEIRAO PRETO ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; AUTOMOVEL ; 35-39 ; -21.2077568702945 ; -47.8549181888308 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIBEIRAO PRETO; RIBEIRAO PRETO ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 25-29 ; -21.2670836049872 ; -47.7560474105527 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIO CLARO; RIO CLARO ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; MOTOCICLETA ; 40-44 ; -22.377321 ; -47.542379 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIO CLARO; RIO CLARO ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 40-44 ; -22.380235 ; -47.575613 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIO DAS PEDRAS; RIO DAS PEDRAS ;2017; 3 ; MASCULINO ; NOITE ; NAO DISPONIVEL ; NAO DISPONIVEL ; 50-54 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIOLANDIA; RIOLANDIA ;2017; 3 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; -19.980885 ; -49.68522 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SALES OLIVEIRA; SALES OLIVEIRA ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; AUTOMOVEL ; 45-49 ; -20.813798 ; -47.906549 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SALTO; SALTO ;2017; 3 ; MASCULINO ; TARDE ; NAO DISPONIVEL ; NAO DISPONIVEL ; 35-39 ; -23.1802908426902 ; -47.330417627205 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SALTO DE PIRAPORA; SALTO DE PIRAPORA ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; MOTOCICLETA ; 18-24 ; -23.6252824865842 ; -47.5628250699794 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SALTO GRANDE; SALTO GRANDE ;2017; 3 ; MASCULINO ; TARDE ; COLISAO ; AUTOMOVEL ; 80 ou mais ; -22.8789530911202 ; -49.8895560475685 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SALTO GRANDE; SALTO GRANDE ;2017; 3 ; MASCULINO ; TARDE ; OUTROS ; CAMINHAO ; 45-49 ; -22.8307548249817 ; -50.0274447735182 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDOVALINA; SANDOVALINA ;2017; 3 ; FEMININO ; NAO DISPONIVEL ; CHOQUE ; AUTOMOVEL ; 40-44 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANTA BARBARA D OESTE; SANTA BARBARA D OESTE ;2017; 3 ; FEMININO ; MANHA ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -22.763835174 ; -47.385981811 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANTA BARBARA D OESTE; SANTA BARBARA D OESTE ;2017; 3 ; MASCULINO ; MADRUGADA ; OUTROS ; MOTOCICLETA ; 25-29 ; -22.7230343816128 ; -47.3644635822426 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANTA CRUZ DA CONCEICAO; SANTA CRUZ DA CONCEICAO ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; MOTOCICLETA ; 30-34 ; -22.079100000 ; -47.422200000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANTA CRUZ DO RIO PARDO; SANTA CRUZ DO RIO PARDO ;2017; 3 ; MASCULINO ; TARDE ; COLISAO ; AUTOMOVEL ; 30-34 ; -22.7336194347799 ; -49.4635772071984 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANTA GERTRUDES; SANTA GERTRUDES ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 40-44 ; -22.456580000 ; -47.548490000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANTA ISABEL; SANTA ISABEL ;2017; 3 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.3776609941955 ; -46.2538390530726 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANTA ISABEL; SANTA ISABEL ;2017; 3 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.3776609941955 ; -46.2538390530726 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANTANA DE PARNAIBA; SANTANA DE PARNAIBA ;2017; 3 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.4296030448908 ; -46.8473154551486 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANTO ANDRE; SANTO ANDRE ;2017; 3 ; MASCULINO ; MANHA ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.693416 ; -46.530592 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANTO ANDRE; SANTO ANDRE ;2017; 3 ; MASCULINO ; MANHA ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.653582 ; -46.52942 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANTO ANDRE; SANTO ANDRE ;2017; 3 ; MASCULINO ; MANHA ; CHOQUE ; AUTOMOVEL ; 30-34 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANTO ANDRE; SANTO ANDRE ;2017; 3 ; MASCULINO ; NOITE ; NAO DISPONIVEL ; NAO DISPONIVEL ; 25-29 ; -23.7688483566086 ; -46.382999637342 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANTO ANTONIO DA ALEGRIA; SANTO ANTONIO DA ALEGRIA ;2017; 3 ; MASCULINO ; NAO DISPONIVEL ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -21.0274563139408 ; -47.2046070915659 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANTOS; SANTOS ;2017; 3 ; FEMININO ; MADRUGADA ; COLISAO ; MOTOCICLETA ; NAO DISPONIVEL ; -23.945829327 ; -46.321753448 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANTOS; SANTOS ;2017; 3 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.964798 ; -46.323595 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANTOS; SANTOS ;2017; 3 ; MASCULINO ; NAO DISPONIVEL ; NAO DISPONIVEL ; AUTOMOVEL ; 70-74 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO BENTO DO SAPUCAI; SAO BENTO DO SAPUCAI ;2017; 3 ; FEMININO ; MADRUGADA ; OUTROS ; AUTOMOVEL ; 65-69 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO BERNARDO DO CAMPO; SAO BERNARDO DO CAMPO ;2017; 3 ; FEMININO ; MANHA ; COLISAO ; MOTOCICLETA ; 25-29 ; -23.776353832493 ; -46.4811086280869 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO BERNARDO DO CAMPO; SAO BERNARDO DO CAMPO ;2017; 3 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.691216 ; -46.557963 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO BERNARDO DO CAMPO; SAO BERNARDO DO CAMPO ;2017; 3 ; FEMININO ; TARDE ; COLISAO ; AUTOMOVEL ; 18-24 ; -23.7633200739663 ; -46.5482583245374 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO BERNARDO DO CAMPO; SAO BERNARDO DO CAMPO ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; MOTOCICLETA ; 30-34 ; -23.776353832493 ; -46.4811086280869 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO BERNARDO DO CAMPO; SAO BERNARDO DO CAMPO ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; MOTOCICLETA ; 30-34 ; -23.7447185013082 ; -46.5610160690054 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO BERNARDO DO CAMPO; SAO BERNARDO DO CAMPO ;2017; 3 ; MASCULINO ; TARDE ; COLISAO ; AUTOMOVEL ; 25-29 ; -23.7633200739663 ; -46.5482583245374 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO JOAO DA BOA VISTA; SAO JOAO DA BOA VISTA ;2017; 3 ; MASCULINO ; NAO DISPONIVEL ; NAO DISPONIVEL ; MOTOCICLETA ; 30-34 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO JOAO DA BOA VISTA; SAO JOAO DA BOA VISTA ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; -21.9775941609262 ; -46.7737850572697 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO JOSE DO RIO PRETO; SAO JOSE DO RIO PRETO ;2017; 3 ; FEMININO ; NOITE ; COLISAO ; MOTOCICLETA ; 35-39 ; -20.842797 ; -49.398819 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO JOSE DO RIO PRETO; SAO JOSE DO RIO PRETO ;2017; 3 ; MASCULINO ; MADRUGADA ; NAO DISPONIVEL ; MOTOCICLETA ; 25-29 ; -20.748242 ; -49.407489 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO JOSE DO RIO PRETO; SAO JOSE DO RIO PRETO ;2017; 3 ; MASCULINO ; MANHA ; NAO DISPONIVEL ; NAO DISPONIVEL ; 0-17 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO JOSE DO RIO PRETO; SAO JOSE DO RIO PRETO ;2017; 3 ; MASCULINO ; NAO DISPONIVEL ; NAO DISPONIVEL ; MOTOCICLETA ; 35-39 ; -20.782005 ; -49.412284 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO JOSE DO RIO PRETO; SAO JOSE DO RIO PRETO ;2017; 3 ; MASCULINO ; NOITE ; NAO DISPONIVEL ; NAO DISPONIVEL ; 70-74 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO JOSE DO RIO PRETO; SAO JOSE DO RIO PRETO ;2017; 3 ; MASCULINO ; TARDE ; CHOQUE ; MOTOCICLETA ; 18-24 ; -20.76545 ; -49.404483 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO JOSE DOS CAMPOS; SAO JOSE DOS CAMPOS ;2017; 3 ; MASCULINO ; MADRUGADA ; OUTROS ; MOTOCICLETA ; 35-39 ; -23.170675353065 ; -45.8218567506225 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO JOSE DOS CAMPOS; SAO JOSE DOS CAMPOS ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 35-39 ; -23.159399 ; -45.964897 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO LOURENCO DA SERRA; SAO LOURENCO DA SERRA ;2017; 3 ; FEMININO ; TARDE ; CHOQUE ; AUTOMOVEL ; 18-24 ; -23.8772366855779 ; -46.9677476260608 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO LUIS DO PARAITINGA; SAO LUIS DO PARAITINGA ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; AUTOMOVEL ; 80 ou mais ; -23.2048233072596 ; -45.3486972916674 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO MANUEL; SAO MANUEL ;2017; 3 ; FEMININO ; TARDE ; COLISAO ; MOTOCICLETA ; 55-59 ; -22.728567 ; -48.578604 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Miguel Arcanjo; Sao Miguel Arcanjo ;2017; 3 ; MASCULINO ; NOITE ; OUTROS ; AUTOMOVEL ; 30-34 ;-23.8790692145737 ;-48.0533614229337 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; MANHA ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.559276222122 ; -46.5609511377376 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; MANHA ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.5190844696501 ; -46.5760659414028 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; MANHA ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -23.553034 ; -46.634696 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; MANHA ; COLISAO ; ONIBUS ; NAO DISPONIVEL ; -23.746099 ; -46.664076 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; MANHA ; COLISAO ; ONIBUS ; NAO DISPONIVEL ; -23.746099 ; -46.664076 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.515188 ; -46.69195 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.557982 ; -46.690112 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.668466 ; -46.787274 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.511797 ; -46.653144 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; NOITE ; CHOQUE ; AUTOMOVEL ; 18-24 ; -23.600021 ; -46.676989 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -23.555352 ; -46.626816 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
