;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;  Município Acidente ;Ano;Mês;Sexo;Turno Acidente;Tipo de Acidente;Meio de Locomoção da Vítima;Faixa Etária;Latitude Acidente;Longitude Acidente;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Penapolis; Penapolis ;2016; 8 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -21.447872 ; -50.085426 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pindamonhangaba; Pindamonhangaba ;2016; 8 ; MASCULINO ; MANHÃ ; CHOQUE ; CAMINHÃO ; 30-34 ; -22.853182 ; -45.617222 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pindamonhangaba; Pindamonhangaba ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -22.948282 ; -45.396626 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Piracicaba; Piracicaba ;2016; 8 ; FEMININO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -22.652046 ; -47.795225 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Piracicaba; Piracicaba ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 18-24 ; -22.746353 ; -47.651867 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Piracicaba; Piracicaba ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 55-59 ; -22.7461280712683 ; -47.7028064646542 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Piracicaba; Piracicaba ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -22.652046 ; -47.795225 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Piracicaba; Piracicaba ;2016; 8 ; MASCULINO ; TARDE ; CHOQUE ; MOTOCICLETA ; 18-24 ; -22.743343 ; -47.685548 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pirapora do Bom Jesus; Pirapora do Bom Jesus ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.397734 ; -47.006672 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pompeia; Pompeia ;2016; 8 ; FEMININO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -22.176415 ; -49.976468 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pompeia; Pompeia ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -22.176415 ; -49.976468 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porangaba; Porangaba ;2016; 8 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -23.176391 ; -48.142194 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porto Ferreira; Porto Ferreira ;2016; 8 ; MASCULINO ; NOITE ; OUTROS ; AUTOMÓVEL ; 60-64 ; -21.856741 ; -47.489835 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Praia Grande; Praia Grande ;2016; 8 ; FEMININO ; MANHÃ ; NÃO DISPONÍVEL ; AUTOMÓVEL ; 30-34 ; -23.997829 ; -46.410990 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Praia Grande; Praia Grande ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 30-34 ; -24.075603 ; -46.588849 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pratania; Pratania ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 35-39 ; -22.802928 ; -48.666798 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Epitacio; Presidente Epitacio ;2016; 8 ; FEMININO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 80 ou mais ; -21.782666 ; -52.148632 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Prudente; Presidente Prudente ;2016; 8 ; FEMININO ; TARDE ; COLISÃO ; MOTOCICLETA ; 40-44 ; -22.091731 ; -51.410864 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Prudente; Presidente Prudente ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 75-79 ; -22.121514 ; -51.420084 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Prudente; Presidente Prudente ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 45-49 ; -22.139467 ; -51.410051 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Prudente; Presidente Prudente ;2016; 8 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; 50-54 ; -22.137149 ; -51.362176 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Promissao; Promissao ;2016; 8 ; FEMININO ; TARDE ; OUTROS ; AUTOMÓVEL ; 35-39 ; -21.4946110849249 ; -49.7798056154432 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Promissao; Promissao ;2016; 8 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; Não Disponível ; -21.4946110849249 ; -49.7798056154432 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Queluz; Queluz ;2016; 8 ; MASCULINO ; TARDE ; CHOQUE ; CAMINHÃO ; 50-54 ; -22.544299 ; -44.785766 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Registro; Registro ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 50-54 ; -24.503015 ; -47.847310 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Bonito; Ribeirao Bonito ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 55-59 ; -22.086044 ; -48.176586 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Pires; Ribeirao Pires ;2016; 8 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.7447790674336 ; -46.4450661062162 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Pires; Ribeirao Pires ;2016; 8 ; MASCULINO ; NOITE ; CHOQUE ; NÃO DISPONÍVEL ; 35-39 ; -23.679702 ; -46.394937 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 8 ; FEMININO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; 18-24 ; -21.160053 ; -47.813858 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 8 ; MASCULINO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; 40-44 ; -21.160054 ; -47.813859 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 8 ; MASCULINO ; MANHÃ ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 25-29 ; -21.1535513219687 ; -47.8209587950937 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 8 ; MASCULINO ; MANHÃ ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 50-54 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 8 ; MASCULINO ; MANHÃ ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 70-74 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -21.223576 ; -47.769095 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -21.111036 ; -47.817430 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 8 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; MOTOCICLETA ; 40-44 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 8 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 60-64 ; -21.193642 ; -47.747565 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 60-64 ; -21.185754 ; -47.796186 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; BICICLETA ; 60-64 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rinopolis; Rinopolis ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 45-49 ; -21.693095549193 ; -50.633865373603 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Claro; Rio Claro ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 18-24 ; -22.425025 ; -47.563638 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sagres; Sagres ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; -21.8863284135862 ; -50.9575978144138 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sales Oliveira; Sales Oliveira ;2016; 8 ; FEMININO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 50-54 ; -20.7756212123828 ; -47.7938588686222 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sales Oliveira; Sales Oliveira ;2016; 8 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 30-34 ; -20.809723 ; -47.892287 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sales Oliveira; Sales Oliveira ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 50-54 ; -20.7756212123828 ; -47.7938588686222 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saltinho; Saltinho ;2016; 8 ; MASCULINO ; MANHÃ ; OUTROS ; AUTOMÓVEL ; Não Disponível ; -22.919421 ; -47.756752 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salto; Salto ;2016; 8 ; MASCULINO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; 25-29 ; -23.179638346235 ; -47.2828789660015 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salto; Salto ;2016; 8 ; MASCULINO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; 30-34 ; -23.191246 ; -47.311872 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salto; Salto ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 30-34 ; -23.1786690294123 ; -47.2748000196458 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salto de Pirapora; Salto de Pirapora ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.663774 ; -47.584042 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Barbara d'Oeste; Santa Barbara d'Oeste ;2016; 8 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -22.775100 ; -47.403407 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Barbara d'Oeste; Santa Barbara d'Oeste ;2016; 8 ; FEMININO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 50-54 ; -22.757762 ; -47.424491 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Barbara d'Oeste; Santa Barbara d'Oeste ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -22.748681 ; -47.427959 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Barbara d'Oeste; Santa Barbara d'Oeste ;2016; 8 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -22.757688 ; -47.458064 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Fe do Sul; Santa Fe do Sul ;2016; 8 ; FEMININO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 45-49 ; -20.2050386569999 ; -50.920185526 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Gertrudes; Santa Gertrudes ;2016; 8 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -22.467221 ; -47.535286 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Isabel; Santa Isabel ;2016; 8 ; FEMININO ; NÃO DISPONÍVEL ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.3550407658854 ; -46.2454060998651 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Rita do Passa Quatro; Santa Rita do Passa Quatro ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; CAMINHÃO ; 50-54 ; -21.7105540823589 ; -47.5924909445817 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santana de Parnaiba; Santana de Parnaiba ;2016; 8 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 25-29 ; -23.486335 ; -46.991583 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santana de Parnaiba; Santana de Parnaiba ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.474098 ; -46.866278 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santana de Parnaiba; Santana de Parnaiba ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.443966 ; -46.918260 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Andre; Santo Andre ;2016; 8 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.692783 ; -46.50604 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Andre; Santo Andre ;2016; 8 ; MASCULINO ; MADRUGADA ; CHOQUE ; NÃO DISPONÍVEL ; 25-29 ; -23.65996 ; -46.555784 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Andre; Santo Andre ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; -23.7400588707013 ; -46.4900217665621 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Andre; Santo Andre ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.654934 ; -46.536255 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Andre; Santo Andre ;2016; 8 ; MASCULINO ; NÃO DISPONÍVEL ; CHOQUE ; MOTOCICLETA ; 40-44 ; -23.6956106929999 ; -46.504604801 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Andre; Santo Andre ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.617344 ; -46.535209 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 8 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -23.913896 ; -46.290191 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -23.948772 ; -46.339247 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.925249 ; -46.372892 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 8 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.943670142 ; -46.325162204 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 8 ; FEMININO ; NOITE ; COLISÃO ; MOTOCICLETA ; 0-17 ; -23.779299 ; -46.527704 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 8 ; FEMININO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 70-74 ; -23.802126 ; -46.589878 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 8 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 35-39 ; -23.7033222111518 ; -46.5614963498387 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 8 ; MASCULINO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; 30-34 ; -23.659277 ; -46.576193 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 0-17 ; -23.718581 ; -46.582505 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 8 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; MOTOCICLETA ; 18-24 ; -23.752501 ; -46.584549 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; BICICLETA ; 18-24 ; -23.723770 ; -46.586698 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.703316 ; -46.561577 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 8 ; FEMININO ; NOITE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -20.784546 ; -49.368596 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 60-64 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -20.854226 ; -49.340899 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 25-29 ; -20.793442 ; -49.376139 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 8 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.135326 ; -45.751979 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 8 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.148799 ; -45.779074 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 8 ; FEMININO ; NÃO DISPONÍVEL ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.17382 ; -45.816306 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 8 ; MASCULINO ; MANHÃ ; CHOQUE ; AUTOMÓVEL ; 0-17 ; -23.248745 ; -45.885695 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; BICICLETA ; 18-24 ; -23.240476 ; -45.917079 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 0-17 ; -23.170614219 ; -45.7789555479999 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 8 ; MASCULINO ; TARDE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 18-24 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Lourenco da Serra; Sao Lourenco da Serra ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -23.8823168203228 ; -46.9725744401767 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Lourenco da Serra; Sao Lourenco da Serra ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; CAMINHÃO ; 35-39 ; -23.8555022890751 ; -46.9402283918145 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Manuel; Sao Manuel ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -22.6567628575864 ; -48.576373996238 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Manuel; Sao Manuel ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 25-29 ; -22.7458393500418 ; -48.5903847509931 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Manuel; Sao Manuel ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 40-44 ; -22.7458393500418 ; -48.5903847509931 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -23.647659405 ; -46.6244793289999 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.695067 ; -46.699641 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.555426 ; -46.667336 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; 0-17 ; -23.713621 ; -46.770812 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.686585 ; -46.780218 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.586919 ; -46.677148 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.558505 ; -46.521979 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.692421 ; -46.790186 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.628897 ; -46.684761 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.562051 ; -46.621605 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.552992 ; -46.603265 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.5703989537615 ; -46.5400412595689 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.498223 ; -46.396505 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 40-44 ; -23.521587 ; -46.734139 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.542992 ; -46.635051 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.531863 ; -46.634859 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.634122 ; -46.717518 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.828571 ; -46.73118 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.539618 ; -46.609991 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; NOITE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.467681 ; -46.678684 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; -23.493358 ; -46.411883 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -23.672561 ; -46.784994 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.729074 ; -46.690861 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.571358 ; -46.690454 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -23.483268 ; -46.663308 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
