;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;  Município Acidente ;Ano;Mês;Sexo;Turno Acidente;Tipo de Acidente;Meio de Locomoção da Vítima;Faixa Etária;Latitude Acidente;Longitude Acidente;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pompeia; Pompeia ;2016; 9 ; MASCULINO ; MANHÃ ; CHOQUE ; NÃO DISPONÍVEL ; 50-54 ; -22.122920587804 ; -50.1465810906769 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Porto Feliz; Porto Feliz ;2016; 9 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.212850 ; -47.503634 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pradopolis; Pradopolis ;2016; 9 ; MASCULINO ; TARDE ; OUTROS ; CAMINHÃO ; 55-59 ; -21.321678 ; -48.046035 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Praia Grande; Praia Grande ;2016; 9 ; FEMININO ; TARDE ; COLISÃO ; BICICLETA ; 35-39 ; -24.028905 ; -46.507512 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Praia Grande; Praia Grande ;2016; 9 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 18-24 ; -24.022429 ; -46.483148 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Praia Grande; Praia Grande ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.9970557895355 ; -46.4965678152533 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Epitacio; Presidente Epitacio ;2016; 9 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 65-69 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Presidente Prudente; Presidente Prudente ;2016; 9 ; MASCULINO ; TARDE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 55-59 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Promissao; Promissao ;2016; 9 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 25-29 ; -21.602992 ; -49.921690 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Pires; Ribeirao Pires ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; -23.7172405345916 ; -46.4015047396017 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Pires; Ribeirao Pires ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.7172405345916 ; -46.4015047396017 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 9 ; FEMININO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -21.2222865964363 ; -47.8195387818579 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 9 ; FEMININO ; TARDE ; OUTROS ; AUTOMÓVEL ; 30-34 ; -21.2941335692878 ; -47.8133361705768 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 9 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; AUTOMÓVEL ; 25-29 ; -21.2077568702945 ; -47.8549181888308 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 9 ; MASCULINO ; MANHÃ ; OUTROS ; MOTOCICLETA ; 45-49 ; -21.134239187375 ; -47.8506147902499 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -21.1110681584092 ; -47.8174054560787 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 9 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 45-49 ; -21.185315 ; -47.808314 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 9 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; 55-59 ; -21.2941335692878 ; -47.8133361705768 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribeirao Preto; Ribeirao Preto ;2016; 9 ; MASCULINO ; TARDE ; OUTROS ; MOTOCICLETA ; 18-24 ; -21.193576 ; -47.741527 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Claro; Rio Claro ;2016; 9 ; FEMININO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 45-49 ; -22.379800000 ; -47.607300000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Claro; Rio Claro ;2016; 9 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 35-39 ; -22.427124 ; -47.580261 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Claro; Rio Claro ;2016; 9 ; MASCULINO ; NÃO DISPONÍVEL ; OUTROS ; BICICLETA ; 65-69 ; -22.379623 ; -47.588791 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio das Pedras; Rio das Pedras ;2016; 9 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -22.7949481863993 ; -47.5812802057129 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salesopolis; Salesopolis ;2016; 9 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.5247809989768 ; -45.8726716892454 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salesopolis; Salesopolis ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 0-17 ; -23.5248408084746 ; -45.7771095114379 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salesopolis; Salesopolis ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 0-17 ; -23.5248408084746 ; -45.7771095114379 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salesopolis; Salesopolis ;2016; 9 ; NÃO DISPONÍVEL ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 45-49 ; -23.5247809989768 ; -45.8726716892454 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salto; Salto ;2016; 9 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 60-64 ; -23.1713317914876 ; -47.2691651496113 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salto de Pirapora; Salto de Pirapora ;2016; 9 ; FEMININO ; MANHÃ ; COLISÃO ; NÃO DISPONÍVEL ; 50-54 ; -23.707073747116 ; -47.6319286696633 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sandovalina; Sandovalina ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 35-39 ; -22.486721 ; -51.668836 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Barbara d'Oeste; Santa Barbara d'Oeste ;2016; 9 ; FEMININO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 35-39 ; -22.775667107 ; -47.443749905 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Barbara d'Oeste; Santa Barbara d'Oeste ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 65-69 ; -22.7786698411246 ; -47.4263093180806 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Cruz do Rio Pardo; Santa Cruz do Rio Pardo ;2016; 9 ; MASCULINO ; MADRUGADA ; OUTROS ; MOTOCICLETA ; 45-49 ; -22.962506 ; -49.530721 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Cruz do Rio Pardo; Santa Cruz do Rio Pardo ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; CAMINHÃO ; 35-39 ; -22.7500401060154 ; -49.4296944040808 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Cruz do Rio Pardo; Santa Cruz do Rio Pardo ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; BICICLETA ; 70-74 ; -22.966267 ; -49.526338 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Cruz do Rio Pardo; Santa Cruz do Rio Pardo ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; CAMINHÃO ; 25-29 ; -22.733446115 ; -49.463265198 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Cruz do Rio Pardo; Santa Cruz do Rio Pardo ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 30-34 ; -22.894831 ; -49.621822 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Fe do Sul; Santa Fe do Sul ;2016; 9 ; FEMININO ; TARDE ; COLISÃO ; MOTOCICLETA ; 25-29 ; -20.221080 ; -50.901778 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Rita do Passa Quatro; Santa Rita do Passa Quatro ;2016; 9 ; FEMININO ; TARDE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 30-34 ; -21.6765010074888 ; -47.6048951471964 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Rita do Passa Quatro; Santa Rita do Passa Quatro ;2016; 9 ; MASCULINO ; MADRUGADA ; COLISÃO ; CAMINHÃO ; 40-44 ; -21.761500000 ; -47.557100000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santana de Parnaiba; Santana de Parnaiba ;2016; 9 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.5000278921443 ; -46.9828241937198 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santana de Parnaiba; Santana de Parnaiba ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 40-44 ; -23.4546287549999 ; -46.924260368 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Andre; Santo Andre ;2016; 9 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.6759360147672 ; -46.4993505461517 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Andre; Santo Andre ;2016; 9 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 45-49 ; -23.649186178 ; -46.5231014459999 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Andre; Santo Andre ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 45-49 ; -23.656598 ; -46.553948 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Antonio da Alegria; Santo Antonio da Alegria ;2016; 9 ; MASCULINO ; TARDE ; CHOQUE ; MOTOCICLETA ; 18-24 ; -21.194802 ; -47.124446 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santo Antonio do Jardim; Santo Antonio do Jardim ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -22.0956088470524 ; -46.6497880202426 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 9 ; FEMININO ; TARDE ; OUTROS ; MOTOCICLETA ; 18-24 ; -23.930620 ; -46.355790 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -23.930231 ; -46.353352 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santos; Santos ;2016; 9 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.939218 ; -46.338569 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO BENTO DO SAPUCAI; SAO BENTO DO SAPUCAI ;2016; 9 ; MASCULINO ; MANHÃ ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 50-54 ; -22.678403 ; -45.686868 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 9 ; FEMININO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 35-39 ; -23.732437 ; -46.604546 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.7739562227718 ; -46.5306965932544 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 9 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -23.655955 ; -46.570303 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.7915567992375 ; -46.5041922357881 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.7915567992375 ; -46.5041922357881 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 9 ; MASCULINO ; TARDE ; NÃO DISPONÍVEL ; MOTOCICLETA ; 25-29 ; -23.692473 ; -46.555095 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Bernardo do Campo; Sao Bernardo do Campo ;2016; 9 ; NÃO DISPONÍVEL ; MANHÃ ; CHOQUE ; CAMINHÃO ; Não Disponível ; -23.7823297512158 ; -46.6258886868608 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Carlos; Sao Carlos ;2016; 9 ; FEMININO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -21.8697354806601 ; -47.909076773358 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Carlos; Sao Carlos ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 30-34 ; -21.8697354806601 ; -47.909076773358 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Carlos; Sao Carlos ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -22.0612710033007 ; -47.8761810668116 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Carlos; Sao Carlos ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 35-39 ; -22.0612710033007 ; -47.8761810668116 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Joao da Boa Vista; Sao Joao da Boa Vista ;2016; 9 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 30-34 ; -22.0028051681341 ; -46.7931193230292 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Joao da Boa Vista; Sao Joao da Boa Vista ;2016; 9 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -21.987964 ; -46.784251 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Pardo; Sao Jose do Rio Pardo ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 30-34 ; -21.6127901276904 ; -46.8660346650821 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 9 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; -20.847380000 ; -49.347040000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 9 ; FEMININO ; NOITE ; COLISÃO ; MOTOCICLETA ; 25-29 ; -20.855156 ; -49.41127 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 9 ; MASCULINO ; MANHÃ ; CHOQUE ; MOTOCICLETA ; 50-54 ; -20.775146 ; -49.336687 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 9 ; MASCULINO ; MANHÃ ; OUTROS ; MOTOCICLETA ; 55-59 ; -20.7377554996234 ; -49.3379830868361 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 9 ; MASCULINO ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 60-64 ; -20.82768 ; -49.396296 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 9 ; MASCULINO ; NÃO DISPONÍVEL ; OUTROS ; MOTOCICLETA ; 25-29 ; -20.807280 ; -49.379919 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 0-17 ; -20.778655 ; -49.4029 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -20.766036 ; -49.378462 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose do Rio Preto; Sao Jose do Rio Preto ;2016; 9 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -20.827681 ; -49.396026 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 9 ; FEMININO ; NOITE ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.27686 ; -45.861637 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 9 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.150275 ; -45.913573 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 9 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -23.249639196 ; -45.854194022 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 9 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 30-34 ; -23.234129 ; -45.818587 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 9 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.223886 ; -45.905091 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 9 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 25-29 ; -23.187954 ; -45.857190 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 9 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 18-24 ; -23.17882 ; -45.811669 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 9 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 45-49 ; -23.179867 ; -45.854514 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 9 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.175879 ; -45.833719 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 9 ; MASCULINO ; TARDE ; NÃO DISPONÍVEL ; AUTOMÓVEL ; 18-24 ; -22.948076 ; -45.919888 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Jose dos Campos; Sao Jose dos Campos ;2016; 9 ; MASCULINO ; TARDE ; NÃO DISPONÍVEL ; MOTOCICLETA ; 50-54 ; -23.196483 ; -45.885057 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Luis do Paraitinga; Sao Luis do Paraitinga ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.1443994581613 ; -45.2455131416553 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Miguel Arcanjo; Sao Miguel Arcanjo ;2016; 9 ; FEMININO ; NÃO DISPONÍVEL ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.883526680 ; -47.986960982 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.473606 ; -46.570935 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.648549 ; -46.749164 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.479914 ; -46.428929 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.409248491 ; -46.820565462 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; MADRUGADA ; NÃO DISPONÍVEL ; MOTOCICLETA ; 0-17 ; -23.769137 ; -46.682155 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; -23.664347 ; -46.639642 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.657285 ; -46.780602 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.731368 ; -46.69792 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.476535 ; -46.606588 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.643784 ; -46.652097 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.481454 ; -46.672949 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.539146779 ; -46.470784436 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.5115455373714 ; -46.5021886469986 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.745759 ; -46.707394 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -23.513534 ; -46.476798 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; TARDE ; COLISÃO ; MOTOCICLETA ; 45-49 ; -23.626786 ; -46.586633 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; FEMININO ; TARDE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 30-34 ; -23.494480439 ; -46.756489125 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -23.758480 ; -46.714982 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.733723 ; -46.696299 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.685639 ; -46.693046 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.614603 ; -46.593428 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.507342 ; -46.548723 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 18-24 ; -23.685639 ; -46.693046 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 18-24 ; -23.685639 ; -46.693046 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 18-24 ; -23.441695 ; -46.707539 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -23.652408 ; -46.679220 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -23.656968 ; -46.763975 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 0-17 ; -23.644072 ; -46.74332 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 0-17 ; -23.611445 ; -46.444335 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
