,  Município Acidente ,Ano,Mês,Sexo,Turno Acidente,Tipo de Acidente,Meio de Locomoção da Vítima,Faixa Etária,Latitude Acidente,Longitude Acidente
24, Ariranha ,2016.0,8.0, FEMININO , MANHÃ , CHOQUE , NÃO DISPONÍVEL , 40-44 , -21.146321 , -48.750563 
25, Aruja ,2016.0,8.0, MASCULINO , NOITE , CHOQUE , AUTOMÓVEL , 70-74 , -23.384164 , -46.328243 
26, Atibaia ,2016.0,8.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 45-49 , -23.1006399229619 , -46.6062042504624 
27, Atibaia ,2016.0,8.0, MASCULINO , TARDE , OUTROS , AUTOMÓVEL , 65-69 , -23.063423 , -46.570762 
28, Bady Bassitt ,2016.0,8.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , 18-24 , -20.930811 , -49.454539 
29, Balsamo ,2016.0,8.0, MASCULINO , TARDE , CHOQUE , MOTOCICLETA , 50-54 , -20.650586 , -49.619483 
30, Bananal ,2016.0,8.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 40-44 , -22.670229972294 , -44.1963774972256 
31, Barra Bonita ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , AUTOMÓVEL , 45-49 , -22.486722 , -48.542167 
32, Barretos ,2016.0,8.0, FEMININO , MANHÃ , COLISÃO , MOTOCICLETA , 18-24 , -20.555943 , -48.567499 
33, Barretos ,2016.0,8.0, NÃO DISPONÍVEL , MANHÃ , NÃO DISPONÍVEL , MOTOCICLETA , Não Disponível , -20.533834 , -48.625621 
34, Barueri ,2016.0,8.0, FEMININO , TARDE , ATROPELAMENTO , PEDESTRE , 0-17 , -23.5161246207135 , -46.8973907794742 
35, Barueri ,2016.0,8.0, MASCULINO , MANHÃ , OUTROS , BICICLETA , 40-44 , Não Disponível , Não Disponível 
36, Barueri ,2016.0,8.0, MASCULINO , NOITE , OUTROS , MOTOCICLETA , 18-24 , -23.528938 , -46.888192 
37, Barueri ,2016.0,8.0, MASCULINO , TARDE , COLISÃO , CAMINHÃO , 35-39 , -23.509920 , -46.815209 
38, Batatais ,2016.0,8.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 45-49 , -20.9191362957123 , -47.6231017495656 
39, Bauru ,2016.0,8.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 45-49 , -22.320014 , -49.068525 
40, Bauru ,2016.0,8.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , Não Disponível , -22.3409528211965 , -49.0220132758434 
41, Bauru ,2016.0,8.0, MASCULINO , NOITE , ATROPELAMENTO , MOTOCICLETA , 50-54 , -22.3199926025249 , -49.003523237195 
42, Bauru ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 30-34 , -22.320680 , -49.040269 
43, Bauru ,2016.0,8.0, MASCULINO , TARDE , OUTROS , MOTOCICLETA , 45-49 , -22.325640 , -49.019341 
44, Bebedouro ,2016.0,8.0, MASCULINO , NOITE , CHOQUE , MOTOCICLETA , 18-24 , -20.9606 , -48.468136 
45, Bertioga ,2016.0,8.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 18-24 , -23.8142398910917 , -46.1095470451437 
46, Birigui ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , AUTOMÓVEL , 30-34 , -21.284355 , -50.370279 
47, Birigui ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , AUTOMÓVEL , 35-39 , -21.3969336 , -50.3502651 
48, Botucatu ,2016.0,8.0, MASCULINO , MADRUGADA , OUTROS , MOTOCICLETA , 40-44 , -22.874059 , -48.476949 
49, Braganca Paulista ,2016.0,8.0, MASCULINO , NOITE , CHOQUE , AUTOMÓVEL , 55-59 , -22.925323 , -46.536883 
50, Braganca Paulista ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , AUTOMÓVEL , 40-44 , -22.9406265315288 , -46.4739259825774 
51, Braganca Paulista ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 30-34 , -22.950810 , -46.599269 
52, Brotas ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , AUTOMÓVEL , 35-39 , -22.24876 , -48.2896 
53, Buritama ,2016.0,8.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 35-39 , -21.066844 , -50.138633 
54, Caieiras ,2016.0,8.0, FEMININO , MANHÃ , CHOQUE , AUTOMÓVEL , 50-54 , -23.349081338 , -46.7551452399999 
55, Cajati ,2016.0,8.0, MASCULINO , MADRUGADA , CHOQUE , CAMINHÃO , 30-34 , -24.864037 , -48.212859 
56, Cajati ,2016.0,8.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 60-64 , -24.773694624262 , -48.1707896670737 
57, CAJURU ,2016.0,8.0, MASCULINO , NOITE , OUTROS , AUTOMÓVEL , 55-59 , -21.423973 , -47.325645 
58, Campinas ,2016.0,8.0, FEMININO , MADRUGADA , CHOQUE , AUTOMÓVEL , 25-29 , -22.822512 , -47.096933 
59, Campinas ,2016.0,8.0, FEMININO , TARDE , ATROPELAMENTO , PEDESTRE , 30-34 , -22.900797 , -47.058179 
60, Campinas ,2016.0,8.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 55-59 , -22.843965443 , -47.038250373 
61, Campinas ,2016.0,8.0, MASCULINO , MANHÃ , ATROPELAMENTO , PEDESTRE , 75-79 , -22.899899670259 , -47.101244754075 
62, Campinas ,2016.0,8.0, MASCULINO , NÃO DISPONÍVEL , ATROPELAMENTO , PEDESTRE , 45-49 , -22.8955869353107 , -47.007399907432 
63, Campinas ,2016.0,8.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 30-34 , -22.966363 , -47.131107 
64, Campinas ,2016.0,8.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 35-39 , -22.854731334 , -47.152051027 
65, Campinas ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 18-24 , -22.84909 , -47.037925 
66, Campinas ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 25-29 , -22.873948098 , -47.069856495 
67, Campinas ,2016.0,8.0, MASCULINO , NOITE , NÃO DISPONÍVEL , MOTOCICLETA , 40-44 , -22.962253 , -47.130113 
68, Campinas ,2016.0,8.0, MASCULINO , NOITE , OUTROS , MOTOCICLETA , 50-54 , -22.856805 , -47.148633 
69, Campinas ,2016.0,8.0, MASCULINO , TARDE , CHOQUE , AUTOMÓVEL , 50-54 , -22.7963622942128 , -47.0321516364052 
70, Campo Limpo Paulista ,2016.0,8.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 35-39 , -23.236402326 , -46.764726315 
71, Candido Mota ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , OUTROS , 80 ou mais , -22.718100143 , -50.395741006 
72, Capivari ,2016.0,8.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , Não Disponível , -22.995625 , -47.472076 
73, Caraguatatuba ,2016.0,8.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 30-34 , -23.6631646872623 , -45.4353528588852 
74, Casa Branca ,2016.0,8.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 30-34 , -21.801505 , -47.059214 
75, Catanduva ,2016.0,8.0, MASCULINO , MADRUGADA , ATROPELAMENTO , AUTOMÓVEL , 18-24 , -21.144132 , -48.928916 
76, Catanduva ,2016.0,8.0, MASCULINO , MADRUGADA , ATROPELAMENTO , AUTOMÓVEL , 35-39 , -21.144132 , -48.928916 
77, Catanduva ,2016.0,8.0, MASCULINO , MADRUGADA , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 60-64 , Não Disponível , Não Disponível 
78, Catanduva ,2016.0,8.0, MASCULINO , TARDE , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 18-24 , -21.14884933 , -48.980456553 
79, Cesario Lange ,2016.0,8.0, FEMININO , TARDE , ATROPELAMENTO , AUTOMÓVEL , 25-29 , -23.258432 , -47.874035 
80, Cesario Lange ,2016.0,8.0, MASCULINO , TARDE , ATROPELAMENTO , AUTOMÓVEL , 18-24 , -23.258432 , -47.874035 
81, Cordeiropolis ,2016.0,8.0, MASCULINO , NOITE , NÃO DISPONÍVEL , MOTOCICLETA , 18-24 , -22.4948083285358 , -47.4246010767332 
82, Cotia ,2016.0,8.0, MASCULINO , MADRUGADA , OUTROS , CAMINHÃO , 65-69 , -23.590705 , -46.822953 
83, Cotia ,2016.0,8.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 80 ou mais , -23.6548212102581 , -47.0749959760439 
84, Cubatao ,2016.0,8.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 80 ou mais , -23.877995 , -46.447291 
85, Cubatao ,2016.0,8.0, MASCULINO , NOITE , NÃO DISPONÍVEL , MOTOCICLETA , 45-49 , -23.887482 , -46.423862 
86, Cunha ,2016.0,8.0, MASCULINO , MADRUGADA , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 25-29 , -23.166304 , -44.839784 
87, Diadema ,2016.0,8.0, MASCULINO , TARDE , COLISÃO , BICICLETA , Não Disponível , -23.682685 , -46.635858 
88, Dracena ,2016.0,8.0, FEMININO , MADRUGADA , COLISÃO , MOTOCICLETA , 45-49 , -21.485369 , -51.546823 
89, Duartina ,2016.0,8.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 70-74 , -22.414207 , -49.409624 
90, Echapora ,2016.0,8.0, MASCULINO , MANHÃ , COLISÃO , MOTOCICLETA , 35-39 , -22.350005 , -50.155701 
91, Embu-Guacu ,2016.0,8.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 60-64 , -23.8525463046889 , -46.8227688266692 
92, Espirito Santo do Pinhal ,2016.0,8.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 45-49 , -22.191046 , -46.768908 
93, Fartura ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , AUTOMÓVEL , 45-49 , Não Disponível , Não Disponível 
94, Ferraz de Vasconcelos ,2016.0,8.0, MASCULINO , MADRUGADA , NÃO DISPONÍVEL , AUTOMÓVEL , 25-29 , -23.561592 , -46.382400 
95, Ferraz de Vasconcelos ,2016.0,8.0, MASCULINO , NOITE , CHOQUE , AUTOMÓVEL , 18-24 , -23.5476395 , -46.38755 
96, Franca ,2016.0,8.0, FEMININO , NÃO DISPONÍVEL , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 35-39 , -20.540969 , -47.399769 
97, Franca ,2016.0,8.0, FEMININO , NÃO DISPONÍVEL , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 55-59 , -20.53688 , -47.429092 
98, Franca ,2016.0,8.0, MASCULINO , MADRUGADA , COLISÃO , BICICLETA , 18-24 , -20.583957 , -47.374646 
99, Franca ,2016.0,8.0, MASCULINO , MANHÃ , COLISÃO , AUTOMÓVEL , 70-74 , -20.530968 , -47.404006 
100, Franca ,2016.0,8.0, MASCULINO , NÃO DISPONÍVEL , ATROPELAMENTO , PEDESTRE , 40-44 , -20.459721 , -47.416153 
101, Franca ,2016.0,8.0, MASCULINO , NÃO DISPONÍVEL , CHOQUE , AUTOMÓVEL , 35-39 , -20.579338 , -47.377093 
102, Franca ,2016.0,8.0, MASCULINO , NÃO DISPONÍVEL , COLISÃO , BICICLETA , 18-24 , -20.5132661227391 , -47.4143010661586 
103, Franca ,2016.0,8.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 45-49 , -20.567843 , -47.377373 
104, Franca ,2016.0,8.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 80 ou mais , -20.559152 , -47.376888 
105, Francisco Morato ,2016.0,8.0, MASCULINO , MADRUGADA , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 30-34 , Não Disponível , Não Disponível 
106, Francisco Morato ,2016.0,8.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 80 ou mais , -23.270964 , -46.725275 
107, Franco da Rocha ,2016.0,8.0, MASCULINO , NÃO DISPONÍVEL , COLISÃO , MOTOCICLETA , 25-29 , -23.325517 , -46.752557 
108, Guapiara ,2016.0,8.0, MASCULINO , MANHÃ , COLISÃO , AUTOMÓVEL , 40-44 , -24.183841633613 , -48.5419472087289 
109, Guara ,2016.0,8.0, MASCULINO , MADRUGADA , COLISÃO , CAMINHÃO , 50-54 , -20.5373840180241 , -47.8243564084437 
110, Guaratingueta ,2016.0,8.0, MASCULINO , MANHÃ , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 70-74 , -22.819164373 , -45.190015864 
111, Guaruja ,2016.0,8.0, FEMININO , NOITE , CHOQUE , BICICLETA , 0-17 , Não Disponível , Não Disponível 
112, Guaruja ,2016.0,8.0, FEMININO , NOITE , COLISÃO , MOTOCICLETA , 0-17 , -23.960477 , -46.286497 
113, Guaruja ,2016.0,8.0, FEMININO , TARDE , OUTROS , BICICLETA , 50-54 , Não Disponível , Não Disponível 
114, Guaruja ,2016.0,8.0, MASCULINO , MADRUGADA , COLISÃO , MOTOCICLETA , 0-17 , -23.949014 , -46.292258 
115, Guaruja ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , BICICLETA , Não Disponível , -23.913908295 , -46.290227677 
116, Guaruja ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 18-24 , -23.960477 , -46.286497 
117, Guaruja ,2016.0,8.0, MASCULINO , TARDE , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 45-49 , -23.968782 , -46.279706 
118, Guarulhos ,2016.0,8.0, FEMININO , MADRUGADA , CHOQUE , MOTOCICLETA , 18-24 , -23.468864311633 , -46.5100336174122 
119, Guarulhos ,2016.0,8.0, FEMININO , MANHÃ , ATROPELAMENTO , PEDESTRE , 35-39 , -23.497231 , -46.557986 
120, Guarulhos ,2016.0,8.0, FEMININO , MANHÃ , ATROPELAMENTO , PEDESTRE , 60-64 , -23.4694079169996 , -46.4056427199018 
121, Guarulhos ,2016.0,8.0, FEMININO , MANHÃ , OUTROS , MOTOCICLETA , 25-29 , -23.472114 , -46.519397 
122, Guarulhos ,2016.0,8.0, FEMININO , TARDE , ATROPELAMENTO , PEDESTRE , 70-74 , -23.4391791800481 , -46.5516958748795 
123, Guarulhos ,2016.0,8.0, MASCULINO , MANHÃ , CHOQUE , NÃO DISPONÍVEL , 30-34 , -23.426779078 , -46.373520415 
124, Guarulhos ,2016.0,8.0, MASCULINO , MANHÃ , COLISÃO , MOTOCICLETA , 35-39 , -23.450975 , -46.463990 
125, Guarulhos ,2016.0,8.0, MASCULINO , NÃO DISPONÍVEL , ATROPELAMENTO , PEDESTRE , 40-44 , -23.450975 , -46.463990 
126, Guarulhos ,2016.0,8.0, MASCULINO , NÃO DISPONÍVEL , ATROPELAMENTO , PEDESTRE , 45-49 , -23.397225 , -46.521437 
127, Guarulhos ,2016.0,8.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 25-29 , -23.473360 , -46.495219 
128, Guarulhos ,2016.0,8.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 55-59 , -23.474867 , -46.53333 
129, Guarulhos ,2016.0,8.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , Não Disponível , -23.466919633 , -46.388192162 
130, Guarulhos ,2016.0,8.0, MASCULINO , TARDE , CHOQUE , AUTOMÓVEL , 60-64 , -23.4655597983608 , -46.5007104160002 
131, Guarulhos ,2016.0,8.0, MASCULINO , TARDE , COLISÃO , AUTOMÓVEL , 70-74 , -23.466861 , -46.466846 
132, Guarulhos ,2016.0,8.0, MASCULINO , TARDE , COLISÃO , BICICLETA , 18-24 , -23.370238499 , -46.39699746 
133, Guarulhos ,2016.0,8.0, NÃO DISPONÍVEL , TARDE , COLISÃO , MOTOCICLETA , 18-24 , -23.481966 , -46.541697 
134, Hortolandia ,2016.0,8.0, MASCULINO , TARDE , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 18-24 , -22.903590526 , -47.204451662 
135, Ibiuna ,2016.0,8.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , Não Disponível , -23.6510768131595 , -47.1282118678273 
136, Igarapava ,2016.0,8.0, MASCULINO , NOITE , NÃO DISPONÍVEL , MOTOCICLETA , 40-44 , -19.9982524246628 , -47.7690553011504 
137, Iguape ,2016.0,8.0, FEMININO , TARDE , CHOQUE , AUTOMÓVEL , 25-29 , -24.3806466611418 , -47.5212675394905 
138, Ilha Solteira ,2016.0,8.0, FEMININO , NOITE , COLISÃO , AUTOMÓVEL , 60-64 , -20.462191 , -51.302888 
139, Ilha Solteira ,2016.0,8.0, MASCULINO , TARDE , CHOQUE , AUTOMÓVEL , 60-64 , -20.417778285479 , -51.1353766152381 
140, Indaiatuba ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 40-44 , -23.1106541365014 , -47.2087901859572 
141, Indaiatuba ,2016.0,8.0, MASCULINO , NOITE , OUTROS , MOTOCICLETA , 45-49 , -23.1165271527032 , -47.2160997425292 
142, Indiana ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 40-44 , -22.150450 , -51.262345 
143, Ipaussu ,2016.0,8.0, MASCULINO , MANHÃ , COLISÃO , AUTOMÓVEL , 25-29 , -23.0546854534239 , -49.6732966920123 
144, Itapecerica da Serra ,2016.0,8.0, FEMININO , NÃO DISPONÍVEL , NÃO DISPONÍVEL , MOTOCICLETA , 25-29 , -23.691406 , -46.818278 
145, Itapecerica da Serra ,2016.0,8.0, MASCULINO , NÃO DISPONÍVEL , ATROPELAMENTO , PEDESTRE , 50-54 , -23.721928 , -46.852039 
146, Itapevi ,2016.0,8.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 50-54 , -23.5390969818972 , -46.9715543163989 
147, Itapira ,2016.0,8.0, FEMININO , NOITE , COLISÃO , MOTOCICLETA , 18-24 , -22.424972 , -46.837089 
148, Itapira ,2016.0,8.0, MASCULINO , MANHÃ , ATROPELAMENTO , PEDESTRE , 80 ou mais , -22.42997 , -46.823827 
149, Itapira ,2016.0,8.0, MASCULINO , TARDE , CHOQUE , AUTOMÓVEL , 70-74 , -22.415262 , -46.803406 
150, Itaporanga ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , AUTOMÓVEL , 25-29 , -23.704608 , -49.467264 
151, Itapura ,2016.0,8.0, MASCULINO , TARDE , COLISÃO , AUTOMÓVEL , 60-64 , -20.628348 , -51.519140 
152, Itaquaquecetuba ,2016.0,8.0, FEMININO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 18-24 , -23.488592 , -46.331713 
153, Itaquaquecetuba ,2016.0,8.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , Não Disponível , -23.465284 , -46.377011 
154, Itaquaquecetuba ,2016.0,8.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 35-39 , -23.486432 , -46.306772 
155, Itaquaquecetuba ,2016.0,8.0, MASCULINO , TARDE , COLISÃO , AUTOMÓVEL , 25-29 , -23.467794 , -46.357374 
156, Itariri ,2016.0,8.0, MASCULINO , MANHÃ , OUTROS , CAMINHÃO , 40-44 , Não Disponível , Não Disponível 
157, Itatiba ,2016.0,8.0, MASCULINO , MANHÃ , COLISÃO , MOTOCICLETA , 25-29 , -23.052060 , -46.844945 
158, Itatiba ,2016.0,8.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 40-44 , -23.004152 , -46.82945 
159, Itirapina ,2016.0,8.0, MASCULINO , MADRUGADA , COLISÃO , AUTOMÓVEL , 60-64 , -22.160060000 , -47.791230000 
160, Itu ,2016.0,8.0, MASCULINO , MANHÃ , COLISÃO , MOTOCICLETA , 60-64 , -23.266073 , -47.315077 
161, Itu ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , BICICLETA , Não Disponível , -23.4030463100466 , -47.3240194614225 
162, Itu ,2016.0,8.0, MASCULINO , TARDE , COLISÃO , BICICLETA , 18-24 , -23.484524 , -47.587586 
163, Jaboticabal ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , AUTOMÓVEL , 35-39 , -21.17606 , -48.37382 
164, Jacarei ,2016.0,8.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 25-29 , -23.316279 , -45.958579 
165, Jacarei ,2016.0,8.0, MASCULINO , TARDE , OUTROS , BICICLETA , 55-59 , -23.271057 , -45.950574 
166, Jaguariuna ,2016.0,8.0, MASCULINO , NOITE , COLISÃO , BICICLETA , 30-34 , -22.668678 , -47.002619 
